"","baseMean","log2FoldChange","lfcSE","pvalue","padj","entrezid","symbol"
"ENSG00000258245.1",4.10712962781546,2.23178360653663,0.305003448395036,4.5954850926869e-14,2.14420470914089e-13,"390345","RPL10P13"
"ENSG00000086159.13",15.7995186398768,1.9877935131763,0.27589233718854,4.5999197636255e-14,2.14585946107728e-13,"363","AQP6"
"ENSG00000089177.19",1704.6940951525,-0.824140905028838,0.109783474664993,4.62182865087729e-14,2.15566371052501e-13,"55614","KIF16B"
"ENSG00000111907.21",909.484186918279,1.11315280044185,0.149704212763034,4.62550184347388e-14,2.15696051994459e-13,"7164","TPD52L1"
"ENSG00000165704.15",1590.87883287269,0.720714311808432,0.0954266305007464,4.64441798020629e-14,2.16536353534898e-13,"3251","HPRT1"
"ENSG00000176444.19",1149.15994884623,0.617305213799253,0.0821050894880497,4.68528984048993e-14,2.18357643800611e-13,"1196","CLK2"
"ENSG00000261338.2",60.9006369722637,-0.698661598144702,0.093069161123384,4.71345754096818e-14,2.19628031224284e-13,NA,"AC021016.1"
"ENSG00000178977.3",92.7776858658662,-1.01997246732038,0.136350828115823,4.74095720299843e-14,2.20866806834636e-13,"284029","LINC00324"
"ENSG00000149503.13",1244.21421343678,0.650619272640322,0.0867196900352348,4.77855311102407e-14,2.22575367577292e-13,"3619","INCENP"
"ENSG00000275807.1",23.8589740196851,1.31453080155916,0.178355952646389,4.78065726184477e-14,2.22630453828392e-13,NA,"AC145285.6"
"ENSG00000171126.8",11.2373460653938,-2.17224466669895,0.293006224433909,4.82696797153185e-14,2.24700474358785e-13,"170850","KCNG3"
"ENSG00000121297.8",222.666827310787,-1.31285232581311,0.176103532061192,4.85742695021794e-14,2.2607481240082e-13,"57616","TSHZ3"
"ENSG00000173209.23",899.047188091243,1.00713323123413,0.135391655431355,4.86092145430386e-14,2.26193879691798e-13,NA,"AHSA2P"
"ENSG00000287781.1",7.26299459011212,3.4282883938998,0.379172904265964,4.86436714907727e-14,2.2631063031332e-13,NA,"AC018714.2"
"ENSG00000163531.15",440.65699429381,-1.38355562090667,0.18578981635893,4.86647295362229e-14,2.26365010703725e-13,"23114","NFASC"
"ENSG00000268879.1",3.94439376192248,4.45771468895694,0.605565326770255,4.88969681151992e-14,2.27401491754227e-13,NA,"IGFL1P1"
"ENSG00000243445.1",14.535069010499,2.39388115425248,0.334039217514937,4.90103774429983e-14,2.27885049850431e-13,"441744","AC106820.1"
"ENSG00000231066.3",5.09768078945781,1.45512159664972,0.196645962976957,4.90837768060576e-14,2.28182422096277e-13,NA,"NPM1P9"
"ENSG00000140474.14",1318.29498180971,-0.675180982435764,0.0900576416757067,4.96558676600619e-14,2.30797568808599e-13,"25989","ULK3"
"ENSG00000165186.12",34.5332193743975,-2.73349249276551,0.368223952244164,4.98263185075461e-14,2.31500741373522e-13,"139411","PTCHD1"
"ENSG00000170965.10",16.8769347256076,2.42081043133659,0.337856398351869,4.98255090497965e-14,2.31500741373522e-13,"10761","PLAC1"
"ENSG00000257279.1",7.39500207472805,3.46884374807532,0.382371698787145,5.02230409365998e-14,2.3329910959974e-13,"100506551","AC127164.1"
"ENSG00000285589.1",29.0591340063467,1.18169361866949,0.159836153577173,5.0689946260028e-14,2.35422741569065e-13,NA,"AC010422.8"
"ENSG00000198826.11",859.426302408475,0.907604656306884,0.121606851964246,5.0835993282084e-14,2.36055659753056e-13,"9824","ARHGAP11A"
"ENSG00000237111.1",13.7551644060722,-2.58633317520732,0.348734918974757,5.11409772637453e-14,2.37380597635367e-13,"28478","IGHJ3P"
"ENSG00000185730.8",453.334285644944,0.782977146532083,0.104584603042254,5.11763534770394e-14,2.37499174030978e-13,"79943","ZNF696"
"ENSG00000211941.3",620.190868715886,-2.40126471922381,0.323989884108866,5.12723900645582e-14,2.37899163426104e-13,"28450","IGHV3-11"
"ENSG00000120659.15",116.806688013056,1.54463016233857,0.211022683648484,5.13556257994173e-14,2.38239615843687e-13,"8600","TNFSF11"
"ENSG00000011332.19",23.9374523102525,1.54864639799695,0.211785879722411,5.13942033946389e-14,2.38372807451426e-13,"8193","DPF1"
"ENSG00000263154.1",5.47131446651356,3.78344898480471,0.49520459572594,5.16481066270131e-14,2.3950446374446e-13,NA,"AC110285.3"
"ENSG00000180389.7",33.6204275230561,1.81145082018341,0.250610343591468,5.21129391693002e-14,2.41613627006389e-13,NA,"ATP5F1EP2"
"ENSG00000237064.1",5.74498187532634,4.16581137027769,0.608331346648008,5.27369308251819e-14,2.44459756089101e-13,"442720","EIF3IP1"
"ENSG00000235098.8",62.0301981636585,-1.54236883114716,0.207719743208875,5.31105822312768e-14,2.46144574469144e-13,"441869","ANKRD65"
"ENSG00000253522.6",113.637720037173,1.64503230762207,0.226199163926644,5.35204420284965e-14,2.47996524627632e-13,"107075116","MIR3142HG"
"ENSG00000161610.1",3.88307306734583,2.97280779047335,0.413147575720782,5.37861313627735e-14,2.49179853063204e-13,"3060","HCRT"
"ENSG00000244560.7",35.088616041445,1.23179468309254,0.167123518962987,5.38406180827877e-14,2.49384457990826e-13,NA,"AC004890.2"
"ENSG00000110975.8",3.30172764485286,-3.23750458406048,0.436187272897194,5.39575242705401e-14,2.49878049909191e-13,"341359","SYT10"
"ENSG00000134258.17",16.3720789961861,3.34317757807,0.475485868634483,5.47142270686891e-14,2.53333791870358e-13,"79679","VTCN1"
"ENSG00000244575.3",335.570334207935,-2.36433881704065,0.319350769490617,5.48361188681557e-14,2.53849517504243e-13,"28935","IGKV1-27"
"ENSG00000081692.12",257.4685359203,0.889255767050403,0.119566611006594,5.55255025864846e-14,2.56991598178059e-13,"65094","JMJD4"
"ENSG00000247626.5",776.89148748176,0.61471427746602,0.082124626870353,5.55895958731301e-14,2.57238965005712e-13,"92935","MARS2"
"ENSG00000112651.12",206.572033343634,1.70570600017455,0.234860982177478,5.56367091978785e-14,2.57407677943459e-13,"51069","MRPL2"
"ENSG00000113649.11",1880.51108973135,0.632935342983513,0.0845948429227816,5.59809823672225e-14,2.5895089680109e-13,"10915","TCERG1"
"ENSG00000268027.5",17.3672067135892,-1.50447129278591,0.202730696712567,5.62759984744198e-14,2.60265720356429e-13,NA,"AC243960.1"
"ENSG00000007376.8",1454.15024394934,0.961734334846511,0.129096967979276,5.62875517565417e-14,2.60269330227378e-13,"113000","RPUSD1"
"ENSG00000068024.17",820.218610481917,-0.658364889440328,0.0879208099993277,5.64795936332715e-14,2.611073444661e-13,"9759","HDAC4"
"ENSG00000109099.16",1606.66945410713,-1.22171891917946,0.164464680077911,5.66750979442587e-14,2.61961041961601e-13,"5376","PMP22"
"ENSG00000236349.1",18.0257234674479,-1.10624610951695,0.148568168332502,5.69681901869267e-14,2.63265393059707e-13,NA,"SUCLG2P2"
"ENSG00000269973.1",105.9091402786,0.692357796422457,0.0926719673386721,5.72804984274629e-14,2.6465803060002e-13,NA,"AC010969.2"
"ENSG00000160207.9",16.9068083643652,1.1833474495769,0.160802093749362,5.76135572004293e-14,2.66145992727031e-13,"11077","HSF2BP"
"ENSG00000011478.13",603.042599189837,0.760686464115369,0.101633452484924,5.769916453922e-14,2.66490501867244e-13,"54814","QPCTL"
"ENSG00000257698.2",29.6926085829011,-1.16996470383002,0.157353822649541,5.78435210828059e-14,2.67106167691245e-13,"100506844","GIHCG"
"ENSG00000163171.8",822.494485926575,-0.951463683983706,0.12760149861744,5.89228663026431e-14,2.72038304963091e-13,"10602","CDC42EP3"
"ENSG00000110079.18",263.149744134897,-1.52859666513857,0.206016751790161,5.90697998292658e-14,2.72664570858819e-13,"51338","MS4A4A"
"ENSG00000227118.3",7.44093677442207,3.34516607403947,0.472334642569217,5.91104617608791e-14,2.72800144439893e-13,NA,"BTF3P13"
"ENSG00000105131.8",31.2871465101669,1.91971628556505,0.266919068288514,5.9355054024615e-14,2.73876643474923e-13,"79852","EPHX3"
"ENSG00000136574.18",69.4902881533847,4.52178842408805,0.662354560394839,5.96161903892586e-14,2.75029054765035e-13,"2626","GATA4"
"ENSG00000231113.2",55.4393547233632,0.791830686786401,0.106327199915214,6.02276033161412e-14,2.77796658289036e-13,NA,"AL035587.1"
"ENSG00000168077.14",319.319770421627,-1.50288294199357,0.202767391756479,6.03703792667794e-14,2.78402054415993e-13,"51435","SCARA3"
"ENSG00000134824.14",1629.56984198316,1.78580494331181,0.246973624840259,6.096575689378e-14,2.81094024151474e-13,"9415","FADS2"
"ENSG00000273179.1",26.4638694012808,1.34804240325712,0.183990300444552,6.11787456452689e-14,2.82022227588189e-13,NA,"AC092535.5"
"ENSG00000226644.5",3.99053527763006,2.84493584449425,0.394739580089199,6.15603047742078e-14,2.83727005598027e-13,NA,"AL121899.1"
"ENSG00000067082.15",7161.6451543542,-0.830204404245078,0.111879037864767,6.16038076215193e-14,2.83873353449534e-13,"1316","KLF6"
"ENSG00000179603.18",463.182264525475,2.13769640915416,0.298867611513517,6.18756412587587e-14,2.85071604273762e-13,"2918","GRM8"
"ENSG00000111231.9",656.427550071286,0.638570516811701,0.0854770598455635,6.19373831924466e-14,2.85301654514683e-13,"51184","GPN3"
"ENSG00000110324.11",563.14867848383,-1.34113980840577,0.180750424086954,6.21094766155742e-14,2.8603983130619e-13,"3587","IL10RA"
"ENSG00000174460.4",11.5224095901398,-1.55975540757133,0.210959365432239,6.23482086098835e-14,2.87084566421724e-13,"170261","ZCCHC12"
"ENSG00000151240.17",594.004890352624,-1.05492564797355,0.141838943690364,6.26465286244698e-14,2.88376886738099e-13,"22982","DIP2C"
"ENSG00000234380.2",20.9624522883048,1.91891233219726,0.237665738346169,6.26527433149124e-14,2.88376886738099e-13,"100506385","LINC01426"
"ENSG00000268204.1",7.69072029746381,1.79105955920155,0.245565450057403,6.34364205257379e-14,2.91928365695586e-13,NA,"AC008763.1"
"ENSG00000173372.17",2497.51158169969,-1.40536636495486,0.190253785768872,6.34980541831541e-14,2.92156349088746e-13,"712","C1QA"
"ENSG00000186312.10",106.512695497934,0.71545840006941,0.0960514897122832,6.36233026408505e-14,2.92676883435443e-13,NA,"CA5BP1"
"ENSG00000266490.1",10.6346388563487,1.80918582559753,0.208086620435975,6.36551661628381e-14,2.92767716446634e-13,NA,"AC127024.5"
"ENSG00000138115.14",8.129432297516,-1.79468223597447,0.242741575236892,6.391164818509e-14,2.93891400866345e-13,"1558","CYP2C8"
"ENSG00000129194.8",25.4947796888281,-1.3835406747438,0.186837866781803,6.39542649258233e-14,2.94031406395412e-13,"6665","SOX15"
"ENSG00000151725.12",739.054971925023,0.974240544318133,0.131466828342879,6.4040737528737e-14,2.94372948762231e-13,"79682","CENPU"
