"","baseMean","log2FoldChange","lfcSE","pvalue","padj","entrezid","symbol"
"6493",245.955649857837,5.03259803453552,0.340913147521981,3.70858810615316e-54,2.67499086545677e-51,"6493","SIM2"
"101927969",58.0064423071377,-3.0704673165566,0.203805729322407,1.46384355591581e-53,1.01815547326645e-50,"101927969","SLIT3-AS2"
"253152",130.152483323413,4.9821474198607,0.331966151143376,3.05298591876188e-53,2.05023795751337e-50,"253152","EPHX4"
"1001",1224.7493839293,4.84568244670334,0.340056590773273,3.49383841680157e-53,2.26808343890702e-50,"1001","CDH3"
"84733",351.521645484276,3.70118527562209,0.25014551888069,3.53578928173585e-52,2.22127407296147e-49,"84733","CBX2"
"94234",1727.52348040833,5.63320315912454,0.393359545408405,6.10749632242952e-52,3.71698408997859e-49,"94234","FOXQ1"
"6422",797.283003484488,-5.24468216269276,0.368649187045964,6.0786701700277e-51,3.58733641094816e-48,"6422","SFRP1"
"192666",94.4919884146285,-8.60440960801677,0.619315396599007,7.73671768277867e-51,4.43154637859161e-48,"192666","KRT24"
"4839",1316.05253764622,1.55681390844639,0.105296846792364,8.90119060472831e-51,4.95287677220239e-48,"4839","NOP2"
"115908",676.260916638538,3.41848783263692,0.239012165106982,2.25685805523596e-50,1.18790028718163e-47,"115908","CTHRC1"
"9211",31.9332180308713,-5.32223464558422,0.36401274264745,2.22935301982719e-50,1.18790028718163e-47,"9211","LGI1"
"9319",404.767179198456,2.51620394517016,0.174368348975328,1.50103363780096e-49,7.69279739372994e-47,"9319","TRIP13"
"9068",166.020490285767,-4.44242752043841,0.325496288765442,3.057188272868e-49,1.52663440036165e-46,"9068","ANGPTL1"
"221476",735.342449208328,-5.89790419309496,0.421744523764337,5.64547154974985e-49,2.68159898613118e-46,"221476","PI16"
"137872",68.6775401068997,-2.70126511468529,0.186764866153035,5.55896600295715e-49,2.68159898613118e-46,"137872","ADHFE1"
"1300",264.263741476238,6.04854171974109,0.437793927950441,6.10840670225388e-49,2.8324100125332e-46,"1300","COL10A1"
"2167",425.454284781889,-4.70912264133584,0.330521552969616,1.26346901754607e-48,5.72233932946739e-46,"2167","FABP4"
"1503",690.868731225098,2.14185323272,0.149620556578528,1.61290179537576e-48,7.13892328748703e-46,"1503","CTPS1"
"287",359.171135562023,-3.08626306508759,0.218194417651761,2.33171153678666e-48,1.00911293730934e-45,"287","ANK2"
"730",1018.88406560001,-4.90412175329586,0.369729153975898,2.85738701426193e-46,1.20973069788589e-43,"730","C7"
"6387",1776.04433406986,-3.1946442886935,0.234350329342695,1.10680765150649e-45,4.58618702406145e-43,"6387","CXCL12"
"284723",394.720889191703,-3.71168844279916,0.268521040483665,1.46305003348948e-45,5.93602070879325e-43,"284723","SLC25A34"
"1368",1859.06026362871,-2.5051900929921,0.181024731695989,1.50343047317422e-45,5.97536907450368e-43,"1368","CPM"
"11170",526.439200548147,-3.3480544888691,0.247179098168947,3.84977917799023e-45,1.47008724492862e-42,"11170","FAM107A"
"10924",1528.36187013254,-2.1614792453275,0.156674323583983,3.7956095355593e-45,1.47008724492862e-42,"10924","SMPDL3A"
"100188953",45.6197381064706,-3.09423442318418,0.226009348513559,2.99538067480327e-44,1.12182766618834e-41,"100188953","LINC00092"
"11335",5095.32823342641,1.39901007230916,0.101808020680938,7.14987315552746e-44,2.62724112648863e-41,"11335","CBX3"
"257000",185.616193682353,-3.50066705458349,0.262729270278148,2.77307563400066e-43,1.00010459207709e-40,"257000","TINCR"
"6689",1719.26040154932,-4.73512740867266,0.371847630627253,4.00511086328171e-43,1.4181733465893e-40,"6689","SPIB"
"4085",945.610634727837,1.73875868261485,0.127694878972298,5.0287393810696e-43,1.74883391868447e-40,"4085","MAD2L1"
"101669762",80.0677609964169,4.94863259179065,0.371205265958619,5.19285210944046e-43,1.77422447072549e-40,"101669762","BLACAT1"
"116173",18.6107050767995,-5.43576188601431,0.403491225748426,5.82539844928691e-43,1.95602818620453e-40,"116173","CMTM5"
"54738",198.959561178333,-5.1949412010783,0.397331114157658,2.70338049253209e-42,8.92344662577329e-40,"54738","FEV"
"7045",11494.1414294603,2.58784679963357,0.198850861503429,7.32071600641273e-42,2.37618240374813e-39,"7045","TGFBI"
"572558",50.7154661999991,-4.98991231724495,0.394406728483697,8.74664644366316e-42,2.79247441787443e-39,"572558","PGM5-AS1"
"3651",393.046337996338,4.22839718513464,0.331581822226419,1.09824611411547e-41,3.44973275361271e-39,"3651","PDX1"
"11126",39.6197128183558,-2.85500154903483,0.215008728195149,1.96843343107687e-41,6.08495890003524e-39,"11126","CD160"
"11072",209.385239580266,2.5807304202479,0.198336750905251,2.36390427978404e-41,7.19328685137408e-39,"11072","DUSP14"
"55355",515.599463764336,1.89677121031568,0.143630841219965,2.88688869816825e-41,8.64956267643488e-39,"55355","HJURP"
"7148",2609.60486761038,-3.8260701518011,0.299450725574474,3.2669114023736e-41,9.63986356988271e-39,"7148","TNXB"
"655",975.161726736903,2.94452704567077,0.224521746448294,3.46953335527227e-41,1.00849495662578e-38,"655","BMP7"
"651",389.89650580045,-4.88796045153173,0.403695766092768,4.83777384006241e-41,1.38552419904729e-38,"651","BMP3"
"4316",1012.24991193796,6.41150501971507,0.52622912858167,5.7690365030251e-41,1.62828965067267e-38,"4316","MMP7"
"5653",850.73558631675,7.28982091415629,0.573599288246003,8.32612214366728e-41,2.31644612497029e-38,"5653","KLK6"
"11240",6651.05657333416,-3.48460541458897,0.278756385824326,8.80745420293874e-41,2.41584747327087e-38,"11240","PADI2"
"55532",453.73694695629,-5.32826628924165,0.427640315301013,1.73047880322779e-40,4.68070481845295e-38,"55532","SLC30A10"
"55165",658.493687497654,2.11580261629691,0.161966822396549,1.76366330948701e-40,4.70511547291225e-38,"55165","CEP55"
"4969",477.079455509867,-4.96884359618998,0.411941854542163,3.80704598761698e-40,1.00192190011947e-37,"4969","OGN"
"220441",598.18614509993,-2.862064833203,0.221639243399248,4.31363282616636e-40,1.12010665719453e-37,"220441","RNF152"
"9603",1713.15441033901,2.7449362207022,0.212442632915924,5.78413262259391e-40,1.48218398453969e-37,"9603","NFE2L3"
"4314",1360.33243854434,5.62286053162762,0.460581365642357,6.45774663030823e-40,1.63330669643185e-37,"4314","MMP3"
"8862",230.868615848467,4.65549784938691,0.393408316320957,7.28160686021089e-40,1.81806786670009e-37,"8862","APLN"
"388335",315.200877952537,-1.93521075959929,0.149077115846837,1.04404097604567e-39,2.57375924158094e-37,"388335","TMEM220"
"114786",41.4758293063351,-5.19246327607157,0.412509873528302,1.31538329630697e-39,3.20213621194728e-37,"114786","XKR4"
"23052",2294.06727020182,-2.01199503530855,0.156109787279839,1.44738196819851e-39,3.4799708432921e-37,"23052","ENDOD1"
"2981",4361.0424886704,-6.44709105235425,0.524367469052182,1.73665396843821e-39,4.12455317504075e-37,"2981","GUCA2B"
"27250",7538.03671435993,-2.03080325062366,0.157758866842378,1.93915631890775e-39,4.55000835069017e-37,"27250","PDCD4"
"2651",207.121565360543,-3.42576941863236,0.270404708136694,3.76027158017983e-39,8.71801059809549e-37,"2651","GCNT2"
"2523",147.18785147106,2.48899478463162,0.196948172582697,5.65271327525881e-39,1.29513636512547e-36,"2523","FUT1"
"55248",237.333096225328,1.4733958417596,0.114694069289744,6.64364633507395e-39,1.50447688808797e-36,"55248","PACC1"
"4188",705.650995392738,3.94735617234946,0.322034454182668,8.68311084383267e-39,1.94371935268553e-36,"4188","MDFI"
"107986554",250.342033222554,5.44764873433252,0.441741644033575,1.07418110521068e-38,2.37723602545204e-36,"107986554",NA
"8839",446.694261925091,-5.47335858170225,0.469840393137636,1.28431075077898e-38,2.81033167094614e-36,"8839","CCN5"
"10382",49.6695801726164,-3.71035774687333,0.297099454855303,1.31534351504604e-38,2.84625721728017e-36,"10382","TUBB4A"
"5630",305.687988776212,-4.10305892704708,0.327859580255477,1.39900773271299e-38,2.99403028511929e-36,"5630","PRPH"
"8833",1609.65644378762,1.18353238276042,0.0920726718789646,1.93615586000025e-38,4.09854732320704e-36,"8833","GMPS"
"100170841",469.096869963466,3.52599715390852,0.287162657482249,3.0962710296636e-38,6.48385788201061e-36,"100170841","EPOP"
"4320",2740.53465786225,3.69424559085492,0.296155911623648,3.35255610366756e-38,6.94585426797081e-36,"4320","MMP11"
"343",11967.5814246099,-6.49289775176489,0.581752166914275,3.84598171015843e-38,7.88426250582478e-36,"343","AQP8"
"284076",227.561605909469,-2.54137606361105,0.200993454915797,4.24524827198993e-38,8.61210521843791e-36,"284076","TTLL6"
"125",2080.08941270269,-4.82448430047488,0.409172302947442,5.34412842798176e-38,1.07295774365922e-35,"125","ADH1B"
"9569",1425.25949425664,2.40697479558893,0.193180831733698,6.62523396858099e-38,1.31659624018485e-35,"9569","GTF2IRD1"
"3624",544.793039320261,4.82523604796043,0.421519519145699,7.76625386119386e-38,1.52775549441162e-35,"3624","INHBA"
"9099",313.106463347708,-3.57956704668631,0.291042137392882,9.89999857560137e-38,1.92802472259837e-35,"9099","USP2"
"56938",467.923904083518,2.44669593887016,0.19628520189308,1.02953382723528e-37,1.98516547380267e-35,"56938","BMAL2"
"2949",205.224608962396,-3.09740646717774,0.248214074166654,1.21977842996992e-37,2.32893969839846e-35,"2949","GSTM5"
"23594",313.775971656578,2.11272459850761,0.168979819702655,1.39979926988849e-37,2.64670784282315e-35,"23594","ORC6"
"55038",621.499752199517,1.72968399105041,0.137035322031755,1.445742040143e-37,2.70729098382547e-35,"55038","CDCA4"
"6332",224.63920081705,-5.22592314360258,0.446860082401579,1.60119615788325e-37,2.96983763569299e-35,"6332","SCN7A"
"4488",231.638975892114,4.7065567012906,0.390072829260227,1.6461984103724e-37,3.02450132471722e-35,"4488","MSX2"
"477",303.179077205772,-4.92540806395134,0.419508781179203,2.53096638896353e-37,4.60659536682848e-35,"477","ATP1A2"
"10351",681.977253688261,-4.6189685526917,0.401630013240137,2.86726743221181e-37,5.17037344836343e-35,"10351","ABCA8"
"79801",276.633660524802,1.61245345605093,0.129215863907337,6.68280595285856e-37,1.19401510029285e-34,"79801","SHCBP1"
"1311",347.645618843296,5.70541710743609,0.499053049348368,1.02519082847618e-36,1.81505376223396e-34,"1311","COMP"
"644139",48.5085104375494,-4.40650748326655,0.35988158970747,1.26619260931254e-36,2.22154063660917e-34,"644139","PIRT"
"79080",1190.77001471206,1.62122820351934,0.130177832211321,1.33685639774595e-36,2.32457842375914e-34,"79080","CCDC86"
"4070",1747.39325409701,5.38634559964548,0.464142525019916,1.50409633115597e-36,2.59223681851881e-34,"4070","TACSTD2"
"6947",577.587392783973,6.86743145185844,0.640805754125346,1.70202415261099e-36,2.90762459404378e-34,"6947","TCN1"
"257194",477.398363018788,-3.07063509980918,0.252088933166961,1.76818616424194e-36,2.99438483031407e-34,"257194","NEGR1"
"57214",1554.96817848131,4.5315280450184,0.381520897726122,1.79141743060666e-36,3.00757366043661e-34,"57214","CEMIP"
"590",97.6867985989079,-4.42191164925721,0.380468972600159,3.34380210862571e-36,5.5658586380757e-34,"590","BCHE"
"201140",42.0415619790349,-6.42094627452568,0.529675506386882,3.84165071524637e-36,6.34035149825619e-34,"201140","DHRS7C"
"105379057",96.8100999402775,-2.71388960506432,0.221577528143578,5.88629527601285e-36,9.63324373952523e-34,"105379057","EDIL3-DT"
"7804",283.180382178719,2.81951302084813,0.234973779922604,7.42996187371737e-36,1.20582089575538e-33,"7804","LRP8"
"2191",327.306884927934,3.76127071402463,0.332328530346588,8.73761145376392e-36,1.40632217406655e-33,"2191","FAP"
"8607",2206.3175297898,1.35806468914981,0.110076678337822,8.98141419597469e-36,1.43371345464432e-33,"8607","RUVBL1"
"9834",312.756997261556,-3.37054920535809,0.281940793626359,9.28711517226684e-36,1.47045990227558e-33,"9834","FAM30A"
"57761",1510.40725820887,3.42699636396655,0.285700869323203,1.16918165801605e-35,1.83627522498892e-33,"57761","TRIB3"
"8767",431.772284942242,1.6921847410942,0.138198359332239,1.63147682099339e-35,2.54184088710771e-33,"8767","RIPK2"
"4751",510.382910390166,1.88320850715606,0.155088342486339,1.67200844153413e-35,2.58431463483152e-33,"4751","NEK2"
"58476",2027.60921642916,-1.98626941883618,0.163803189016446,2.45224012859938e-35,3.7604233468089e-33,"58476","TP53INP2"
"57595",284.090446437469,-2.88592355203609,0.240885636722613,2.50605781719429e-35,3.81292781170772e-33,"57595","PDZD4"
"92092",413.902939635464,1.87863943329862,0.154145645906341,2.61070116047223e-35,3.94134923257339e-33,"92092","ZC3HAV1L"
"990",600.067960987727,2.23560476424788,0.186468759169954,3.9394630307395e-35,5.90161865566552e-33,"990","CDC6"
"9378",102.777757799138,-5.59754352810326,0.488731700035817,4.49230349399043e-35,6.67844355308882e-33,"9378","NRXN1"
"7023",774.147185959531,1.63427305060601,0.134366445019,5.66705951316345e-35,8.36105939536805e-33,"7023","TFAP4"
"221150",409.260045821616,2.37116378633732,0.198299308928484,6.66347414478203e-35,9.75722999771654e-33,"221150","SKA3"
"105376567",279.508208983286,-4.82235713562144,0.430109298576982,7.35978091559532e-35,1.06963980097925e-32,"105376567","LOC105376567"
"51617",59.3275605000493,-3.80685873510813,0.320479217757222,7.7535846887695e-35,1.11852638380582e-32,"51617","NSG2"
"2788",650.131712335701,-2.66764523001728,0.224126129003645,8.24272033461976e-35,1.18034543027e-32,"2788","GNG7"
"4593",75.7224087696562,-4.45420896481662,0.390420546178075,1.35701075800318e-34,1.92903536584759e-32,"4593","MUSK"
"6750",995.449937600942,-6.20338942749935,0.545325988030513,1.66628727265814e-34,2.35151772717517e-32,"6750","SST"
"6004",296.371491533077,2.77429370937262,0.238582767307097,1.96699497819185e-34,2.75591562591988e-32,"6004","RGS16"
"79075",250.387119670914,2.28546098891519,0.193044156813093,2.77323013401712e-34,3.85776120428453e-32,"79075","DSCC1"
"100128338",511.445613595068,2.43730192998779,0.204639369814144,3.06583514573464e-34,4.23454889809802e-32,"100128338",NA
"5901",9389.13622669345,1.36118233270113,0.113516735975069,3.14818694839533e-34,4.31767188873232e-32,"5901","RAN"
"3603",876.392296200821,-1.5890625113235,0.132615471507535,4.88109826692539e-34,6.64750970268335e-32,"3603","IL16"
"151888",64.2291987418429,-2.32935764165652,0.195262613291078,7.05534650088936e-34,9.54186618783474e-32,"151888","BTLA"
"8840",179.34441664508,3.11933740688399,0.275494308057924,7.7160392292483e-34,1.03634388958352e-31,"8840","CCN4"
"84319",570.264393679612,2.0139842274206,0.169964202877367,8.40667371377381e-34,1.12136966147771e-31,"84319","CMSS1"
"1215",132.725917175447,-4.47799558139905,0.411412506228706,9.51569627033928e-34,1.26066792425073e-31,"1215","CMA1"
"994",3158.93267922808,2.1630950271595,0.183033376778531,9.96257876185398e-34,1.31095419856153e-31,"994","CDC25B"
"22974",2261.81526670933,2.14433924756255,0.18219273317335,1.12941400981323e-33,1.47619717054447e-31,"22974","TPX2"
"6741",2650.13293230286,1.24892580023657,0.10502965662169,1.22234298598302e-33,1.58700864346795e-31,"6741","SSB"
"9075",1523.36345712481,6.34822559540881,0.591485119742559,1.77074611745784e-33,2.28379341970143e-31,"9075","CLDN2"
"983",1027.43929236659,1.84501742398155,0.155833492106351,1.90240361287429e-33,2.43745462899518e-31,"983","CDK1"
"10050",703.095024411151,-3.83882948525267,0.337151147941333,1.98778409652748e-33,2.53020230587404e-31,"10050","SLC17A4"
"81624",343.623852155431,2.16049349619377,0.183848771220264,2.22572177348615e-33,2.81467087913264e-31,"81624","DIAPH3"
"23601",94.1273158830696,4.52515144703772,0.40428464064183,2.25813466836799e-33,2.83723694622365e-31,"23601","CLEC5A"
"5239",841.268055174449,-3.06274731436914,0.27128906554528,2.72932322132831e-33,3.4072801112416e-31,"5239","PGM5"
"9717",53.4863160304148,-3.06135262837879,0.264486368437697,3.18698635551829e-33,3.95328403017316e-31,"9717","SEC14L5"
"6712",881.379110640496,2.30957995625439,0.198519834441952,4.73596682645704e-33,5.83752873071208e-31,"6712","SPTBN2"
"84888",2750.39823635666,-1.39912031328054,0.120076291844504,8.46305552094154e-33,1.03659123440463e-30,"84888","SPPL2A"
"54855",1838.8487051842,-2.15666838752116,0.185366263653009,9.3387178649588e-33,1.13669706512545e-30,"54855","TENT5C"
"9201",139.1755610741,-2.91657312697267,0.257655124940798,1.06706134942841e-32,1.29074657019368e-30,"9201","DCLK1"
"27132",1000.50863409768,4.86095379376322,0.46870444777714,1.07878715870274e-32,1.29687530344048e-30,"27132","CPNE7"
"4916",59.9661016723774,-3.57184575884571,0.317299189004608,1.29358866699345e-32,1.54556069261948e-30,"4916","NTRK3"
"2681",322.495353216127,-2.52002852552075,0.219546314677352,1.36910914791471e-32,1.62581711314872e-30,"2681","GGTA1"
"111",417.577721046969,-2.62112433600873,0.22794979211314,1.51429803298603e-32,1.78733055711533e-30,"111","ADCY5"
"4312",3117.17866035319,4.89256078072584,0.448451141697723,1.66404334867466e-32,1.95224362743609e-30,"4312","MMP1"
"100507056",150.38080744992,4.13589666250562,0.372130370436791,1.85719972929937e-32,2.16580627114403e-30,"100507056","CCAT1"
"24147",194.559108503904,2.99278071145302,0.265198097632427,1.91078004792166e-32,2.21502627579014e-30,"24147","FJX1"
"10940",298.457916303014,1.30595082886101,0.112220321931614,2.35437945941747e-32,2.71310887409202e-30,"10940","POP1"
"2596",82.1572286650775,-2.8040935394821,0.246687893994675,2.59490937440453e-32,2.97269765097224e-30,"2596","GAP43"
"960",4871.38431555449,1.36978447383349,0.117617039884959,2.80746785006789e-32,3.19739394035509e-30,"960","CD44"
"7123",4948.0501511091,-4.79083819933345,0.446455195620079,2.85044139423865e-32,3.20880613599987e-30,"7123","CLEC3B"
"8614",466.019481005884,3.96119033752169,0.348002953688031,2.84103498909336e-32,3.20880613599987e-30,"8614","STC2"
"705",621.544172893248,1.58217749089565,0.137008683351879,3.35486202795151e-32,3.75493896519285e-30,"705","BYSL"
"727910",1620.31981235527,-1.93159633723175,0.16835929370918,3.38405999659541e-32,3.76522112146461e-30,"727910","TLCD2"
"22806",513.461512536731,-2.15296984636632,0.187304555025454,3.40271587870486e-32,3.76522112146461e-30,"22806","IKZF3"
"144097",896.540531823809,2.13832123263614,0.185168723696277,3.64062146330666e-32,4.0057120337795e-30,"144097","SPINDOC"
"84962",392.366391489642,2.72980745137502,0.238280092998983,3.77713910631955e-32,4.13257214020074e-30,"84962","AJUBA"
"2050",4486.31422301623,1.50644161902538,0.129907378450506,3.82349603858597e-32,4.15992096935541e-30,"2050","EPHB4"
"140730",59.5365275651437,-4.30462848977867,0.388892757589591,4.31103937355858e-32,4.66430510000296e-30,"140730","RIMS4"
"11065",1901.93082304728,2.34470621667525,0.205723791079718,4.63071635968566e-32,4.98249729861205e-30,"11065","UBE2C"
"81551",47.4997528671677,-4.97337700002559,0.46297213178392,4.70214990548226e-32,5.03155875875094e-30,"81551","STMN4"
"51540",321.527068136022,1.36324089628919,0.11739768130428,5.83299640525178e-32,6.20751939848516e-30,"51540","SCLY"
"80131",271.409895764689,2.69191217569739,0.235807431589601,5.89771638081772e-32,6.24228404980571e-30,"80131","LRRC8E"
"105372442",190.081920318332,6.99518707379849,0.643824218030366,6.01438010348321e-32,6.33135419001814e-30,"105372442","LOC105372442"
"2980",25862.5846686169,-5.58860841145212,0.501838868333799,7.5047462900338e-32,7.85779215045205e-30,"2980","GUCA2A"
"3326",32547.4629316149,1.47125317811701,0.127950223574969,7.55494753127255e-32,7.86805364553652e-30,"3326","HSP90AB1"
"25984",933.368317935752,5.97728663221137,0.557341306418507,8.14064983179163e-32,8.43293380181606e-30,"25984","KRT23"
"2517",3906.27571053982,-1.61980790665596,0.140745282375591,8.35603110517675e-32,8.6102489827152e-30,"2517","FUCA1"
"25975",83.9948485211223,3.64512058992955,0.332885848446868,8.76793087367591e-32,8.98712914551781e-30,"25975","EGFL6"
"1991",112.066118312578,-4.00071489370796,0.362886955332794,1.16042425249558e-31,1.17704491236205e-29,"1991","ELANE"
"55670",3660.19170829968,-1.48591918779537,0.1288709482453,1.16024300871026e-31,1.17704491236205e-29,"55670","PEX26"
"100288077",470.405415725639,5.02263020823448,0.473306772398954,1.34209402527736e-31,1.35426327162055e-29,"100288077","WTAPP1"
"81792",332.855531053384,2.97199721824939,0.267494661730458,1.59053291059185e-31,1.59668187802971e-29,"81792","ADAMTS12"
"105376806",101.221987653164,2.58669813336733,0.229462688132345,1.84423379141556e-31,1.84186938911888e-29,"105376806","LOC105376806"
"27299",4794.64719788836,-3.32442312256552,0.299599649839389,2.21422104542328e-31,2.18893171876235e-29,"27299","ADAMDEC1"
"7166",327.98502128093,-4.19238546758055,0.386408611159744,2.20555419409973e-31,2.18893171876235e-29,"7166","TPH1"
"5126",85.5549558124368,-5.1371189500099,0.501489532921369,2.25240915417328e-31,2.21543779179417e-29,"5126","PCSK2"
"84823",5973.57833743614,1.41379440543804,0.123529630547697,2.32543767436675e-31,2.27577380443681e-29,"84823","LMNB2"
"3800",197.438348561881,-3.44349364045922,0.306968396395697,2.4310669503711e-31,2.36725144292386e-29,"3800","KIF5C"
"84649",934.394722264136,2.46378891888268,0.221349373362991,3.02498041250437e-31,2.93092007629465e-29,"84649","DGAT2"
"28513",74.7631857555667,-4.26716539001859,0.401322364895079,3.26523578615373e-31,3.14804291759128e-29,"28513","CDH19"
"7782",305.935652856908,-1.51617921246284,0.132556049822366,3.70318863675437e-31,3.55268959117199e-29,"7782","SLC30A4"
"4499",2425.24795236933,-4.89993730916544,0.446143944710718,3.76373969503897e-31,3.59307992945509e-29,"4499","MT1M"
"3745",47.4296094214554,-4.12256580183784,0.375475127768142,4.45011657456823e-31,4.22761074583982e-29,"3745","KCNB1"
"5023",326.157020900097,-2.42305567503415,0.213267666578709,4.74209958012138e-31,4.48312569528465e-29,"5023","P2RX1"
"23495",340.898697365443,-3.93367877926133,0.355219537699438,4.88553442950305e-31,4.59641463838512e-29,"23495","TNFRSF13B"
"27163",2255.30229748223,-2.19555484113173,0.194633880399428,5.00300734492684e-31,4.68430615588703e-29,"27163","NAAA"
"56902",626.370343680545,1.55106058220869,0.136609210723906,5.82836561970856e-31,5.43097705472843e-29,"56902","PNO1"
"1019",2992.62483803094,1.22425168080762,0.107178250869406,6.38397960484809e-31,5.92038108592459e-29,"1019","CDK4"
"163255",42.8616311996287,-2.12266322451629,0.188626995264258,6.96281493254821e-31,6.42657918537329e-29,"163255","ZNF540"
"84141",185.664199408875,2.81527687823193,0.252173378945327,8.29072532445861e-31,7.61612621197318e-29,"84141","EVA1A"
"948",686.009851431833,-2.41771588294441,0.217571811200868,8.68082971732803e-31,7.93704970633631e-29,"948","CD36"
"1113",16888.8374248891,-4.66319532578765,0.420367730861459,9.00691018630824e-31,8.19670915319407e-29,"1113","CHGA"
"4857",117.793986506242,-3.901237630036,0.354224284111008,9.94759877514868e-31,9.01067377423351e-29,"4857","NOVA1"
"57464",118.180474290079,3.10874044682083,0.279359793493459,1.36205587557101e-30,1.22805732299747e-28,"57464","STRIP2"
"2491",256.714686712779,1.792784862067,0.159898727345419,1.52443440401213e-30,1.36812718977586e-28,"2491","CENPI"
"25879",1258.72857800726,1.5252381682749,0.13636710231657,1.82676824693057e-30,1.63194089949417e-28,"25879","DCAF13"
"51059",37.7942862925293,-4.35847843472659,0.39787761228687,1.88123099979493e-30,1.67292117447518e-28,"51059","FAM135B"
"56159",154.566558372547,-3.8143734809308,0.354786873789563,2.17192895050745e-30,1.92265074141511e-28,"56159","TEX11"
"29089",584.395128532185,1.90469083123913,0.169801698400633,2.24345662496077e-30,1.97698270457516e-28,"29089","UBE2T"
"57167",76.3004102949152,3.5678148988697,0.321414905090006,2.33725873189847e-30,2.05036548665417e-28,"57167","SALL4"
"285878",13.365223958021,-4.54529304577345,0.406983917219785,2.45122722983693e-30,2.13918723994336e-28,"285878","VSTM2A-OT1"
"388364",1095.36152856093,-5.61953690736241,0.572524208519845,2.46047723618646e-30,2.13918723994336e-28,"388364","TMIGD1"
"4691",17524.0677881869,1.18184927465301,0.104661377619884,2.68044684466848e-30,2.32007565777416e-28,"4691","NCL"
"7360",5678.38180348353,-1.26401589372216,0.11199821637684,3.2524281011613e-30,2.80270076416444e-28,"7360","UGP2"
"1879",166.821763070123,-2.14551079920138,0.195665965036488,3.32734447190894e-30,2.85462703041527e-28,"1879","EBF1"
"3251",883.028331444056,1.38268115886763,0.122969904457716,3.37596930835881e-30,2.88364045088982e-28,"3251","HPRT1"
"1310",38.7179704744985,-3.77916601694378,0.353616582199818,5.42365754814795e-30,4.61247732533543e-28,"1310","COL19A1"
