"","baseMean","log2FoldChange","lfcSE","pvalue","padj","entrezid","symbol"
"1909",49.3096250591738,2.06887248166871,0.243090474425778,1.90062150119537e-12,2.66164271203986e-11,"1909","EDNRA"
"338596",102.839979070759,-2.36921967277025,0.319525088578572,1.92691215258782e-12,2.69626822325956e-11,"338596","ST8SIA6"
"8399",490.238390236276,-2.13072906717076,0.263542539518363,1.96028621561295e-12,2.74074107661795e-11,"8399","PLA2G10"
"2827",14.9282909634909,2.33521453691713,0.285101192662834,1.9954991304528e-12,2.78771066683288e-11,"2827","GPR3"
"645432",47.4560306596813,-1.69368681394585,0.173221712521079,1.99928350750263e-12,2.79073406942729e-11,"645432","ARRDC5"
"57001",67.5414773750248,1.4832689653226,0.136897070476691,2.03832190436732e-12,2.84292265609126e-11,"57001","SDHAF3"
"101929007",34.6339529839642,-2.4520961934262,0.328930431982266,2.04851698647031e-12,2.85483050905753e-11,"101929007","LOC101929007"
"102723885",479.162273211139,-1.69751606740027,0.177037608113114,2.05427021239797e-12,2.85822329632916e-11,"102723885","SRI-AS1"
"347853",197.643690950162,-2.55710606122062,0.368642250586949,2.05415050706022e-12,2.85822329632916e-11,"347853","TBX10"
"10128",1142.69536799446,1.31321150590019,0.110053494925755,2.11638475806423e-12,2.94227017414498e-11,"10128","LRPPRC"
"733",129.240149594704,-1.99673202840567,0.236364406328881,2.17374438280535e-12,3.01957637046952e-11,"733","C8G"
"28478",57.480281803838,-2.39517801429761,0.318544659177659,2.18662711226316e-12,3.03502433591724e-11,"28478","IGHJ3P"
"57082",84.1537085144791,1.90838478475465,0.21506070718114,2.21548882888679e-12,3.07260829932166e-11,"57082","KNL1"
"171022",266.943659069277,-2.00484962220849,0.238538670798145,2.39260027817328e-12,3.31557037743642e-11,"171022","BICDL3P"
"1590",35.0765764594519,-2.3212710693148,0.295961372755652,2.47436509190446e-12,3.42336857092806e-11,"1590","CYP21A1P"
"6790",248.992950694364,1.84875307833955,0.207070921999473,2.47290840415079e-12,3.42336857092806e-11,"6790","AURKA"
"2904",60.0556448316094,1.9728906926957,0.227813422302483,2.52669058362709e-12,3.49295708691626e-11,"2904","GRIN2B"
"374877",28.5632023491621,1.99733093737656,0.228702580918015,2.53725803179744e-12,3.50475297495677e-11,"374877","SAXO5"
"54801",151.875374854152,1.42368228785241,0.128583960704401,2.61661476823224e-12,3.6114735082372e-11,"54801","HAUS6"
"6535",7197.7113755547,-1.9090830676386,0.221073106083203,2.62326130788599e-12,3.61774828089161e-11,"6535","SLC6A8"
"317649",376.288984304601,-1.71216582456277,0.181236579736702,2.66527639568714e-12,3.67275087325688e-11,"317649","EIF4E3"
"1902",198.021053044847,-1.90941948994798,0.219212407402479,2.75620060244457e-12,3.79500842342987e-11,"1902","LPAR1"
"28969",614.678301120738,1.3094047727952,0.11013155579447,2.82622500576164e-12,3.88831675113772e-11,"28969","BZW2"
"30835",119.560923073556,-1.92993352960356,0.222208897433348,2.83891258794014e-12,3.90265517376448e-11,"30835","CD209"
"11184",139.785539274464,-1.85812185583736,0.209054055581393,2.91525287788085e-12,4.00440437173028e-11,"11184","MAP4K1"
"2899",28.8441672996859,-2.46622377840781,0.331784627718143,2.96521504370659e-12,4.06978718150167e-11,"2899","GRIK3"
"55789",64.7508703382154,1.86347942431242,0.208509025590554,2.97432033803472e-12,4.07903406231274e-11,"55789","DEPDC1B"
"28772",96.7246042114072,-2.67677873462874,0.379287928494303,3.00965083062764e-12,4.12420330609079e-11,"28772","IGLV10-54"
"5933",107.597406933056,1.65873824566433,0.170578410395045,3.01415264395739e-12,4.12708897394007e-11,"5933","RBL1"
"26271",63.0606064555606,1.53336227453895,0.146689952287481,3.01718864510886e-12,4.12796460778397e-11,"26271","FBXO5"
"285016",19.6070821526102,-1.99544719157261,0.228385136882849,3.03544757690629e-12,4.14964956446118e-11,"285016","ALKAL2"
"105379132",18.6977522708443,-2.16759679076042,0.265407476151416,3.08940190899921e-12,4.22005930868449e-11,"105379132","SEMA6A-AS2"
"157376",17.4100871226662,-2.46480228550576,0.319812491767348,3.10865575868613e-12,4.24299488457754e-11,"157376","FER1L6-AS2"
"4225",71.0209525180869,-2.59217115377631,0.377171942154987,3.12012052913282e-12,4.25527126795826e-11,"4225","MEP1B"
"10575",772.163306330086,1.26276729649654,0.102717614153859,3.13939078809161e-12,4.27816505734795e-11,"10575","CCT4"
"26520",99.6761333069259,1.50223063814977,0.141718118909258,3.14301721055973e-12,4.27972106339061e-11,"26520","TIMM9"
"2696",429.323115636592,-2.09205679669341,0.263778306202346,3.17107833866552e-12,4.31452009348449e-11,"2696","GIPR"
"200765",58.3126077436498,1.44191109035312,0.131355103952023,3.28705196636745e-12,4.46525789595263e-11,"200765","TIGD1"
"30",2362.11451985718,-1.50230903979353,0.143838627529532,3.28502660063993e-12,4.46525789595263e-11,"30","ACAA1"
"55795",502.162271259331,1.3321638483297,0.114295928686051,3.30190835333945e-12,4.48190475857148e-11,"55795","PCID2"
"6242",674.946670378109,1.60990157017507,0.163506502552646,3.42125847051418e-12,4.64025016965407e-11,"6242","RTKN"
"64792",112.223271453621,1.52672789184151,0.146957756139183,3.43579789934228e-12,4.65630360473412e-11,"64792","IFT22"
"161725",71.993392072148,-1.52301339083003,0.146014199329193,3.45765762789962e-12,4.6822447044474e-11,"161725","OTUD7A"
"55824",1308.6149139271,-1.91566740726027,0.224259859110185,3.46725569717719e-12,4.69155376149859e-11,"55824","PAG1"
"127262",1301.26520153297,-1.19331483209773,0.0917940614963912,3.47773906008727e-12,4.70204515777105e-11,"127262","TPRG1L"
"113452",8031.95646704678,-1.79658836759112,0.199426240834901,3.51971390176088e-12,4.75506446728087e-11,"113452","TMEM54"
"86",307.00241353432,1.27744027175962,0.105291306193869,3.53134968148198e-12,4.76704531845823e-11,"86","ACTL6A"
"55346",383.262482752469,-1.55277996365936,0.152803885183602,3.64148422369417e-12,4.91186889217949e-11,"55346","TCP11L1"
"102466719",62.237165292671,-1.56168068165373,0.152802278920329,3.76266507052279e-12,5.07135413456613e-11,"102466719","MIR6716"
"7164",129.919121373165,1.99126191005971,0.239536801097639,3.78469487458642e-12,5.0970577963058e-11,"7164","TPD52L1"
"83862",1208.35840957834,-1.42051428817207,0.129812419207465,3.89583481189716e-12,5.2426370808538e-11,"83862","TMEM120A"
"1589",29.8446003721958,-2.30953708995795,0.29401822163166,3.9610490738854e-12,5.32623499591538e-11,"1589","CYP21A2"
"3706",883.97298812035,-2.14740946704949,0.27065117370354,3.96451891994593e-12,5.32674246459193e-11,"3706","ITPKA"
"131096",53.2188277077351,1.99467831514394,0.235505768732692,3.97217899027837e-12,5.33127706817108e-11,"131096","KCNH8"
"11335",1084.06201488028,1.36747242560763,0.120856224039055,3.97408403804451e-12,5.33127706817108e-11,"11335","CBX3"
"10235",241.763256891107,-1.86523446997031,0.212376642813117,4.07592497728573e-12,5.4636426251943e-11,"10235","RASGRP2"
"1104",516.974802102078,1.51800876498794,0.146845323940357,4.14626615307383e-12,5.55361076879446e-11,"1104","RCC1"
"100506211",635.455870169459,-1.89013111415833,0.219841024413985,4.331511309234e-12,5.7972247320556e-11,"100506211","MIR210HG"
"389677",187.057608110759,1.20964295517463,0.0945816511115875,4.36899311698025e-12,5.84284987888081e-11,"389677","RBM12B"
"84946",182.608884431253,1.4254155099686,0.130529282165786,4.45721480264014e-12,5.956208299106e-11,"84946","LTV1"
"624",527.655108618152,-1.56514776874221,0.15654286671,4.78966028287971e-12,6.39549599787621e-11,"624","BDKRB2"
"5792",8378.41955782038,-1.45645557627649,0.136974101343665,4.822044187431e-12,6.4329018214105e-11,"5792","PTPRF"
"105375078",23.2484085350326,-1.99386521328999,0.230645351378566,4.82887782588318e-12,6.4329018214105e-11,"105375078",NA
"10131",1067.40901951303,1.53522016294048,0.150723479179882,4.82849680010248e-12,6.4329018214105e-11,"10131","TRAP1"
"93010",2357.67733847518,-2.45750594577484,0.36175037173282,4.94185236941816e-12,6.57831584723554e-11,"93010","B3GNT7"
"2676",20.3625299164262,-2.3415846008402,0.307230131011368,5.04695592357993e-12,6.71303596785052e-11,"2676","GFRA3"
"8708",49.8639335199997,-2.40056299522541,0.342368609357408,5.11729934201114e-12,6.80134885541218e-11,"8708","B3GALT1"
"112268460",73.2089186573822,1.55172093402883,0.151622174682491,5.170826755949e-12,6.86719281967784e-11,"112268460","LOC112268460"
"84561",113.904188637257,1.97763845804881,0.236488982373804,5.29461206403924e-12,7.02617047789491e-11,"84561","SLC12A8"
"340152",258.107185156723,-1.69393592229505,0.18053265679275,5.3423941058359e-12,7.08412151447447e-11,"340152","ZC3H12D"
"7625",136.320674383513,1.6140062230843,0.16427910669539,5.36101136625687e-12,7.10334006029035e-11,"7625","ZNF74"
"643327",39.8490001383954,-1.65223533073109,0.169051211194042,5.40016559357155e-12,7.14971962715373e-11,"643327","LOC643327"
"219855",1521.48414142994,-2.38004727914635,0.328635669017683,5.48560571408833e-12,7.25726255185648e-11,"219855","SLC37A2"
"9148",753.09891859075,-2.23288047796698,0.306435875217991,5.63889838203277e-12,7.45433803764501e-11,"9148","NEURL1"
"28987",567.31454992191,1.51827497982963,0.148105177895364,5.67097799883143e-12,7.49099662805762e-11,"28987","NOB1"
"4439",145.516826423468,1.49350346156274,0.142966887984577,5.72645506126752e-12,7.55848187205617e-11,"4439","MSH5"
"57539",81.3735950566325,1.67471441463959,0.17564981454533,5.80821463811362e-12,7.66052811190713e-11,"57539","WDR35"
"2049",799.379316986268,2.10625741255762,0.269991581763722,5.88869356852786e-12,7.7607304298311e-11,"2049","EPHB3"
"3493",41715.3414209728,-2.45826295847724,0.370043135881455,5.93728625675977e-12,7.81878866763663e-11,"3493","IGHA1"
"9633",100.016929220829,1.7397722173858,0.188544935024498,6.00491496356247e-12,7.90180750552815e-11,"9633","TESMIN"
"55787",257.311119438592,1.53562977592823,0.151638837988429,6.1615531839064e-12,8.10173691547998e-11,"55787","TXLNG"
"200844",31.964873088507,2.01639618844164,0.237465888726756,6.47718018267756e-12,8.51025390134409e-11,"200844","CFAP20DC"
"9744",449.637649486636,-1.41675682758186,0.130588624871803,6.54939413135675e-12,8.59202695450267e-11,"9744","ACAP1"
"54941",243.187211729714,-1.61301281216853,0.166153997459211,6.54574823085706e-12,8.59202695450267e-11,"54941","RNF125"
"9834",111.410222546971,-2.31060819620535,0.320134462554873,6.83583240882209e-12,8.96097513256929e-11,"9834","FAM30A"
"105374304",40.6023993224337,-2.37716740430852,0.324581599257437,6.87558288412216e-12,9.00622929117902e-11,"105374304","LOC105374304"
"3615",1245.01620512786,1.46795604685042,0.140004893790942,6.92139790615546e-12,9.05935250254771e-11,"3615","IMPDH2"
"105372412",31.6330334589657,-2.37765670015248,0.317150718010995,6.96874863538986e-12,9.11440358728856e-11,"105372412","LOC105372412"
"124975",2690.72462441611,-2.01973583239368,0.247926686999932,7.02138774493269e-12,9.17628254222046e-11,"124975","GGT6"
"994",1226.44481274664,1.63269266447808,0.170814436384683,7.0604019362742e-12,9.22027470449757e-11,"994","CDC25B"
"6635",190.395637338635,1.50138003056435,0.145684110713985,7.10971548782689e-12,9.27764009680441e-11,"6635","SNRPE"
"4046",706.766928465282,-1.74056183774177,0.191255414727655,7.15930512913077e-12,9.33527864112623e-11,"4046","LSP1"
"79368",41.5601807505913,-2.6209398535741,0.390703289916458,7.30313236616789e-12,9.51561686892904e-11,"79368","FCRL2"
"100616453",29.5846595892181,-1.58065996744092,0.156140201592063,7.44995920216277e-12,9.69958785013256e-11,"100616453","MIR4687"
"9201",58.0568278544837,-2.37678807180356,0.321467979241824,7.49800780645871e-12,9.75477224065342e-11,"9201","DCLK1"
"147700",32.8946191445396,1.94650027796204,0.225849334031201,7.58564753109565e-12,9.86134179042435e-11,"147700","KLC3"
"6240",372.631171820548,1.42795893510351,0.132990906285616,7.62167094726368e-12,9.89632824375227e-11,"6240","RRM1"
"4501",901.006697231166,-1.98963654838442,0.245654869148615,7.62405084438854e-12,9.89632824375227e-11,"4501","MT1X"
"10381",236.945390701449,2.10685001733805,0.273032185041039,7.65811709800341e-12,9.93306227508349e-11,"10381","TUBB3"
"22984",500.109296368737,1.32001107577598,0.114421151703939,7.88971973492695e-12,1.02257654201743e-10,"22984","PDCD11"
"134728",28.400487113628,1.57004653518773,0.154910609970983,7.90306323456113e-12,1.02353582116778e-10,"134728","IRAK1BP1"
"636",77.7968329778924,1.54238081539282,0.152286035306839,7.9675128131627e-12,1.03110749967489e-10,"636","BICD1"
"5036",1360.64366376828,1.31783741112999,0.114333030068497,7.9917778341329e-12,1.03347127021726e-10,"5036","PA2G4"
"81789",144.378638095291,-1.64011608017439,0.172238212772434,8.53658518718879e-12,1.10309587283816e-10,"81789","TIGD6"
"79024",35.227028034565,-2.00650567682485,0.241017461533382,8.6358555984356e-12,1.1150870515971e-10,"79024","SMIM2"
"144577",44.538322942643,1.49937296680809,0.143955859388637,8.87661871915905e-12,1.14531653511247e-10,"144577","KICS2"
"84824",33.0799247737661,-2.65755099876278,0.394957950383631,8.88887727837889e-12,1.14603975389279e-10,"84824","FCRLA"
"55450",4446.82924353919,-1.4591581119616,0.139513402879546,9.06806196169699e-12,1.16826751899948e-10,"55450","CAMK2N1"
"57221",324.108641395099,1.73973733035045,0.19276683761896,9.12652674639159e-12,1.17492095072194e-10,"57221","ARFGEF3"
"51567",2140.70525580152,-1.83869880662121,0.213717114795167,9.31978341346975e-12,1.19890417697548e-10,"51567","TDP2"
"1734",59.8459445168905,2.06353631106349,0.255468223132508,9.42157007618441e-12,1.21109361613639e-10,"1734","DIO2"
"22953",22.883485818946,-2.17909096150438,0.276811262604798,9.45876124501973e-12,1.2149676543286e-10,"22953","P2RX2"
"376267",663.321974300882,1.62256388799224,0.170236279627647,9.55355975939899e-12,1.22623000637591e-10,"376267","RAB15"
"55018",417.256169897076,-1.98196256888712,0.242373913655204,9.67293028535419e-12,1.24062713451397e-10,"55018","ANKRD40CL"
"57026",566.660125768543,-1.51069368187566,0.149004888921535,9.84836664184865e-12,1.26218835867443e-10,"57026","PDXP"
"79053",163.457148994692,1.30013585031515,0.111391383727362,1.023588172274e-11,1.31087778939923e-10,"79053","ALG8"
"5801",337.847598099296,-2.27541309033443,0.319599873173797,1.02987884965676e-11,1.317954174245e-10,"5801","PTPRR"
"57462",1521.7604441522,-1.52168355384283,0.151627578255668,1.0605410335047e-11,1.35618554581429e-10,"57462","MYORG"
"3960",35571.9828297932,-1.89378621194542,0.223620085632065,1.10195574299081e-11,1.40809997574307e-10,"3960","LGALS4"
"25890",181.234757551683,-2.2746985617368,0.310766300156576,1.10783297451318e-11,1.41456063647069e-10,"25890","ABI3BP"
"284656",1533.36574306155,-1.9466201200319,0.235958516873824,1.13093014902885e-11,1.44298309755718e-10,"284656","EPHA10"
"102466205",172.537168164339,-2.14277805577669,0.282256833438504,1.14923603578935e-11,1.46525467923549e-10,"102466205","MIR6887"
"23165",454.841462000486,1.20419270870377,0.0960440727566406,1.15454030293693e-11,1.47092875133792e-10,"23165","NUP205"
"2690",95.344246165931,-2.3297457028218,0.332526554642629,1.17573032934999e-11,1.49681854568024e-10,"2690","GHR"
"333929",29.9067490076544,-1.67446855895025,0.17656665040156,1.18339004374089e-11,1.50545742270582e-10,"333929","SNAI3"
"105375987",35.6549048757816,-2.84710593785354,0.492988271473375,1.18924245111281e-11,1.51067118144677e-10,"105375987","LOC105375987"
"957",2168.94484429719,-1.85784411091963,0.219387321137896,1.18888497541871e-11,1.51067118144677e-10,"957","ENTPD5"
"3576",1063.58384781324,2.28550117620068,0.329102663022705,1.19093979450405e-11,1.51171245101933e-10,"3576","CXCL8"
"401022",333.495178799023,-2.00940463942147,0.253599189737656,1.21022954295811e-11,1.53506655945901e-10,"401022","HAGLR"
"29125",42.5971338188261,-1.65591837815968,0.174092756655444,1.21395353542941e-11,1.53865707489121e-10,"29125","C11orf21"
"105371028",111.545169065728,-2.41740912291154,0.351241723549658,1.2238691692443e-11,1.55008429707596e-10,"105371028",NA
"114793",352.614805701988,1.33109508271207,0.117592692421992,1.23242989910643e-11,1.55977994210935e-10,"114793","FMNL2"
"25894",401.666417432782,1.70320402919812,0.186956392135678,1.28015876254515e-11,1.61899667289576e-10,"25894","PLEKHG4"
"23195",464.851470439208,1.22012280211701,0.0990677133002928,1.33505471736118e-11,1.68718396966591e-10,"23195","MDN1"
"114905",24.6856391189598,-2.46455051705863,0.342128168836832,1.34057746490027e-11,1.69292132206065e-10,"114905","C1QTNF7"
"220002",543.082637208315,-1.12730006271464,0.0838105615672934,1.36474521648999e-11,1.72091774187702e-10,"220002","CYB561A3"
"861",511.610105915294,1.33155443665529,0.117999383939933,1.36470981304173e-11,1.72091774187702e-10,"861","RUNX1"
"23526",2201.73807623468,-1.4212993425431,0.133974306363276,1.38601542751665e-11,1.74646055149775e-10,"23526","ARHGAP45"
"23518",208.886894333417,1.25635966374174,0.104995936093589,1.41381596634741e-11,1.78018859797765e-10,"23518","R3HDM1"
"51373",145.832105708483,1.36897414382859,0.124172332595205,1.43717852296435e-11,1.8082834227948e-10,"51373","MRPS17"
"55289",82.6721310106286,-1.56708971124805,0.159270898944937,1.44258074865804e-11,1.81375572230911e-10,"55289","ACOXL"
"64798",111.567179449556,1.67351226072954,0.180081488865465,1.48638023542652e-11,1.86746167434149e-10,"64798","DEPTOR"
"728118",77.1984747061849,-1.32233667723961,0.1157411488392,1.49243797887388e-11,1.8723411643192e-10,"728118","NUTM2A"
"221184",1172.772966942,-1.37490165614684,0.12610947134227,1.49167753995412e-11,1.8723411643192e-10,"221184","CPNE2"
"1731",248.977383714172,-1.59459211430062,0.165606102073731,1.51156155965876e-11,1.89495253749069e-10,"1731","SEPTIN1"
"283897",52.8016013649593,-2.02308012265834,0.24841008541096,1.60858827272359e-11,2.0151223998301e-10,"283897","C16orf54"
"1663",667.781159452951,1.5036005405772,0.149380832242507,1.61457767780403e-11,2.02115555960569e-10,"1663","DDX11"
"51497",924.878554968777,1.37328367103985,0.126043604995383,1.63711929663817e-11,2.04788524942574e-10,"51497","NELFCD"
"84321",290.109613054855,1.35552303308765,0.122542599894578,1.64133474998632e-11,2.0516684374829e-10,"84321","THOC3"
"7098",181.966243439386,-2.03406859084206,0.260730044396299,1.64661673752046e-11,2.05677833965119e-10,"7098","TLR3"
"80168",1162.066644054,-2.20768563198793,0.302786980592176,1.66269087145832e-11,2.07535146817895e-10,"80168","MOGAT2"
"4063",38.9563868443575,-2.13579688301628,0.277156116278756,1.75999928132464e-11,2.19521995806061e-10,"4063","LY9"
"6632",245.911001832094,1.35289752182563,0.122245795397582,1.76325328224002e-11,2.19768724939105e-10,"6632","SNRPD1"
"8537",2567.86512705587,-2.15060017612447,0.287966008501065,1.79398467977438e-11,2.23437354368139e-10,"8537","BCAS1"
"654817",139.980873585664,-1.75528993872048,0.199089979459018,1.87819103651431e-11,2.33756073728028e-10,"654817","NCF1C"
"57122",303.553648889458,1.34063048098127,0.120586795860512,1.91124915776608e-11,2.37698676841305e-10,"57122","NUP107"
"171586",1109.50040684592,-1.93756717189957,0.239985191640371,1.98493932680081e-11,2.46685280693679e-10,"171586","ABHD3"
"54658",88.0620056351182,-2.28782707349571,0.321532088621955,1.99213924149736e-11,2.47401574872329e-10,"54658","UGT1A1"
"57549",2337.39585374369,-2.00833911285989,0.255167698660524,2.07596384876757e-11,2.57625917111105e-10,"57549","IGSF9"
"284076",227.617354132625,-2.05349804898141,0.264728904124305,2.09894468166602e-11,2.60290296196524e-10,"284076","TTLL6"
"84179",323.03481943228,-1.53024789735035,0.15585686034067,2.12304220757717e-11,2.63089223205157e-10,"84179","SLC49A3"
"22883",4278.40526696682,-1.31366214620376,0.116428734127014,2.12613087152480e-11,2.63282561193492e-10,"22883","CLSTN1"
"107986566",286.464148773871,-2.38322310458563,0.353972977660562,2.13225619600111e-11,2.63851386322695e-10,"107986566",NA
"80018",213.183576099754,1.34296649841894,0.121238013323901,2.18266253650221e-11,2.69894918817305e-10,"80018","NAA25"
"65987",64.0870893690303,1.61661130911099,0.170221690714756,2.20703331283429e-11,2.72712688763061e-10,"65987","KCTD14"
"55022",482.001977499171,-1.71571757592136,0.192767190189814,2.26213930378765e-11,2.79321501847615e-10,"55022","PID1"
"9781",276.233441096036,-1.49594353041026,0.148659630814199,2.26574504761344e-11,2.79566321240268e-10,"9781","RNF144A"
"79804",86.161069476811,-2.4013980981955,0.337312786705869,2.3007068982822e-11,2.83676995869082e-10,"79804","HAND2-AS1"
"2775",110.129301551004,-2.16557064261277,0.288801574998158,2.3472517051357e-11,2.8920894578657e-10,"2775","GNAO1"
"134266",92.1695043774287,1.43452653028929,0.137356700240281,2.3894251684437e-11,2.94194771454201e-10,"134266","GRPEL2"
"1207",396.665609834301,1.1952474491843,0.0962319693242515,2.39322525293098e-11,2.94452178440972e-10,"1207","CLNS1A"
"55093",78.8207368189306,1.33913077889338,0.12013898157947,2.44799296519157e-11,3.00975580481262e-10,"55093","NTAQ1"
"11130",276.161778668824,1.70548688038995,0.19045926597838,2.45307224055408e-11,3.01384945389045e-10,"11130","ZWINT"
"6256",1576.81313255909,-1.31166989544129,0.116405252134912,2.50921005907046e-11,3.08062318371266e-10,"6256","RXRA"
"2177",161.351424642285,1.56168878576462,0.161675305182621,2.57405527106764e-11,3.15798447607835e-10,"2177","FANCD2"
"8076",223.165742958805,-2.62326702015386,0.433764517444782,2.57608789413464e-11,3.15822875277361e-10,"8076","MFAP5"
"101927086",61.1592300332082,-1.74524710115129,0.195828543175055,2.63256464013174e-11,3.22517254098643e-10,"101927086","KLF9-DT"
"100616361",13.5231885896237,-1.62935392678269,0.167470650610623,2.63591519125414e-11,3.22698217266187e-10,"100616361","MIR4775"
"54576",107.045669739171,-2.350922854832,0.344627076028182,2.70197624033006e-11,3.3055071548072e-10,"54576","UGT1A8"
"54805",858.881778009479,-1.38589201056086,0.130168849941304,2.81500163049706e-11,3.44133449860268e-10,"54805","CNNM2"
"2674",80.531180736189,-2.2456643151006,0.306645988740235,2.82558495052805e-11,3.45182274984721e-10,"2674","GFRA1"
"9966",98.0678652142491,1.81327359299818,0.212767022667718,2.92127208520416e-11,3.56618792825242e-10,"9966","TNFSF15"
"10054",523.011961957336,1.30045174507875,0.114953555244462,2.9437534412217e-11,3.59108732471982e-10,"10054","UBA2"
"9015",39.7584406027062,1.43316553483797,0.13641359711026,2.98339422017039e-11,3.63686945806334e-10,"9015","TAF1A"
"51302",41.8167123692574,1.81358819963716,0.209226264279999,3.02908764474583e-11,3.6899600198548e-10,"51302","CYP39A1"
"54865",248.065352633595,1.41529301840167,0.135558095770949,3.21863178254189e-11,3.91808709924269e-10,"54865","GPATCH4"
"4092",754.589315599712,-1.47140093524218,0.146404355681487,3.24713070112174e-11,3.94998773494505e-10,"4092","SMAD7"
"120406",888.315283980765,-2.37534132639348,0.365512812871908,3.35095072449718e-11,4.07340340363189e-10,"120406","NXPE2"
"3218",496.460886186908,2.01662848592344,0.261460472571923,3.35533139743717e-11,4.07585213828317e-10,"3218","HOXB8"
"574042",18.9627784506279,1.6375152252623,0.170122895729682,3.35965755126908e-11,4.07823124176251e-10,"574042","SNORA10"
"1134",36.9017868678611,-2.3354944580863,0.331058727108378,3.4089874285187e-11,4.13519777860807e-10,"1134","CHRNA1"
"84830",1045.2456706869,-2.38511406882389,0.366295697890168,3.45456741806589e-11,4.18753861901373e-10,"84830","ADTRP"
"96764",223.214233326474,1.30477764889192,0.115902832179232,3.49407992682348e-11,4.22948185098626e-10,"96764","TGS1"
"23460",63.9265276455038,-2.1845552628809,0.298802992536334,3.4917932349313e-11,4.22948185098626e-10,"23460","ABCA6"
"23658",171.05235167242,1.41333385450842,0.135374867989592,3.53394649005102e-11,4.27473513280399e-10,"23658","LSM5"
"7292",114.239515027717,-1.66957590025505,0.184106113202242,3.54035733135858e-11,4.27948456369485e-10,"7292","TNFSF4"
"654463",334.935431929559,-2.46888964000858,0.380414955911768,3.59129332351844e-11,4.33801034345057e-10,"654463","FER1L6"
"100505633",529.598491605938,-1.81820114411865,0.217770547036184,3.59413857763332e-11,4.33840483530021e-10,"100505633","LINC01133"
"64922",726.324397942612,-2.19010642063022,0.303937540779396,3.6071510879813e-11,4.35106284947324e-10,"64922","LRRC19"
"9609",54.1962890953626,1.82856556135431,0.215158265616016,3.62489083117924e-11,4.36940129930458e-10,"9609","RAB36"
"114780",60.6486173856396,-2.51485791806835,0.381730670722809,3.63137480382188e-11,4.37415601369454e-10,"114780","PKD1L2"
"92370",107.022693500291,1.32846928171974,0.119864285683873,3.70258489794079e-11,4.45681515492873e-10,"92370","PXYLP1"
"105378150",41.3088571294644,-2.31835503210035,0.32940607956411,3.80254634464424e-11,4.57394279235315e-10,"105378150","LOC105378150"
"55743",741.77989325551,-1.65026902137559,0.180514530166204,3.86309217870395e-11,4.64352845625788e-10,"55743","CHFR"
"9456",32.4714195111773,1.77812322716703,0.202046302731889,3.97693781845787e-11,4.77704002252e-10,"9456","HOMER1"
"105371692",44.7886651660632,-1.55466658673676,0.160734335651854,4.02096255611974e-11,4.82655609959321e-10,"105371692","LRRN2-AS1"
"348174",69.7494727328631,-1.6123930314981,0.171609610457355,4.06420264106396e-11,4.87506201200047e-10,"348174","CLEC18A"
"9401",1072.80098765732,1.81953356843677,0.21881275481357,4.22549152547502e-11,5.06500288979173e-10,"9401","RECQL4"
"1615",399.743286057981,1.25609686421228,0.108212636237158,4.31606065148967e-11,5.16996833949302e-10,"1615","DARS1"
"102465256",176.56092726972,-1.66181786059108,0.184503568906702,4.360475111538e-11,5.2195402221155e-10,"102465256","MIR6513"
"3783",903.69455175813,1.83877957474429,0.222782001225522,4.36881290053539e-11,5.2258890424807e-10,"3783","KCNN4"
"112268313",978.023128134996,1.86706127653662,0.229723397934602,4.38988683811641e-11,5.24745321211347e-10,"112268313",NA
"102465993",47.6121237565495,-1.86858483560496,0.225067762523065,4.39591028811946e-11,5.25100934208444e-10,"102465993","MIR7847"
"84954",586.71317435431,-1.35936120800203,0.126844338468899,4.48550909624954e-11,5.35432392119877e-10,"84954","MPND"
"79819",89.5244376048868,-1.80411671866702,0.213662816007247,4.51164582913394e-11,5.38179358773076e-10,"79819","DNAI4"
"134548",604.744340198927,-1.86771456677454,0.229261312059805,4.53150018204931e-11,5.40173637617989e-10,"134548","SOWAHA"
"2146",333.367708484914,1.53935035868506,0.160458692017554,4.65743893439327e-11,5.54802113726999e-10,"2146","EZH2"
"84524",86.1919903438295,1.32973548563156,0.120644367698687,4.66674293865247e-11,5.55526241315058e-10,"84524","ZC3H8"
"150726",303.805206879785,1.59996566057803,0.172715089576726,4.74075070698582e-11,5.63946346186677e-10,"150726","FBXO41"
"105372141",48.2240967088372,-1.53285449256174,0.156833511136701,4.80729998286788e-11,5.71468200171837e-10,"105372141","LOC105372141"
"5042",37.3237449601513,1.39707597715135,0.131312435601706,4.84435613555559e-11,5.75476099551345e-10,"5042","PABPC3"
"83787",286.096583728147,1.18194021544418,0.0956596074749004,4.95216370259559e-11,5.87877462282626e-10,"83787","ARMC10"
"3149",355.522289949705,1.66005768969394,0.185492768477314,5.03952621043725e-11,5.97836356575631e-10,"3149","HMGB3"
"8701",57.1008801482595,1.58616503185557,0.168009289268643,5.07615710420465e-11,6.01767419958191e-10,"8701","DNAH11"
"2395",81.0015456048673,1.45233602763388,0.142938780066617,5.09653863464303e-11,6.03353113276468e-10,"2395","FXN"
"105369332",77.9919278709077,1.41719317030513,0.136174073084547,5.09594219343071e-11,6.03353113276468e-10,"105369332","STX5-DT"
"50512",426.059264667982,1.65734220122943,0.185264173704396,5.12745057897298e-11,6.06595715815999e-10,"50512","PODXL2"
