"ONTOLOGY","ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"BP","GO:0010959","regulation of metal ion transport","23/494","377/18860",0.0610079575596817,2.32917020157003,4.27543742406868,0.000165412885884813,0.0257316285282415,0.0238124908143232,"OSR1/CXCL12/BCL2/TRPV3/CAMK2D/GCG/ANK2/STIM1/CCL5/EDN3/RGS9/GPD1L/P2RX1/ADRB2/VAMP2/NEDD4L/PTK2B/SCN4B/PER1/CHP1/IL16/GPER1/FXYD3",23
"BP","GO:0055074","calcium ion homeostasis","21/494","331/18860",0.0634441087613293,2.42217791748719,4.2811204989396,0.000185196032072068,0.0277010526433951,0.0256350297026073,"CXCL12/BCL2/CAMK2D/PTH1R/ANK2/STIM1/CCL5/P2RY1/EDN3/PLCE1/P2RX1/EDN2/PLCL2/PTK2B/ATP2A3/CCL15/SLC25A23/CDH23/PRKCB/ATP13A4/GPER1",21
"BP","GO:0046686","response to cadmium ion","7/494","48/18860",0.145833333333333,5.56764507422402,5.19650079863132,0.000235512444564752,0.0335797106302962,0.0310752407316135,"MT1M/MT1H/MT1G/MT1F/MT1E/MT1X/MT2A",7
"BP","GO:0007411","axon guidance","17/494","243/18860",0.0699588477366255,2.67089851885174,4.29945963716743,0.000241767008909307,0.0335797106302962,0.0310752407316135,"SLIT3/CXCL12/SEMA6A/UNC5C/GFRA3/HMCN2/EFNA5/NCAM1/EDN3/IGSF9/RPS6KA5/SEMA4G/PTPRH/KIF5C/EPHA10/PLA2G10/EVL",17
"BP","GO:0097485","neuron projection guidance","17/494","244/18860",0.069672131147541,2.6599522134466,4.28018783705333,0.000253735430468894,0.0340267961756389,0.0314889813710761,"SLIT3/CXCL12/SEMA6A/UNC5C/GFRA3/HMCN2/EFNA5/NCAM1/EDN3/IGSF9/RPS6KA5/SEMA4G/PTPRH/KIF5C/EPHA10/PLA2G10/EVL",17
"BP","GO:0015838","amino-acid betaine transport","4/494","13/18860",0.307692307692308,11.7471192774837,6.35708684678813,0.000275464857276426,0.0349164922412325,0.0323123213849519,"SLC22A5/PDZK1/SLC16A9/SLC22A4",4
"BP","GO:0016051","carbohydrate biosynthetic process","15/494","201/18860",0.0746268656716418,2.84911475013596,4.32248230434857,0.000278326371683777,0.0349164922412325,0.0323123213849519,"PCK1/GCG/PTH1R/P2RY1/B3GALT1/B3GALT5/SMPD3/UGP2/B4GALNT2/PPARGC1A/B3GALT4/ST6GALNAC1/PGM1/ENPP1/GPER1",15
"BP","GO:0070085","glycosylation","15/494","202/18860",0.0742574257425743,2.83501022166994,4.30028404539701,0.000293589926349,0.035680350736602,0.0330192091508958,"SLC51B/ENTPD5/CWH43/GCNT2/B3GALT1/GALNT12/B3GALT5/B4GALNT2/LARGE1/B3GALT4/ST6GALNAC1/CHP1/B3GNT6/GCNT4/ABO",15
"BP","GO:0050900","leukocyte migration","23/494","397/18860",0.0579345088161209,2.21183165237255,4.00222891320039,0.000347232851872734,0.0409208654828201,0.0378688714689913,"CHGA/PADI2/CD177/CXCL12/LYVE1/PTN/JAM2/ASB2/CCL5/EDN3/ITGB7/MMP28/SMPD3/IL6R/EDN2/CTSG/PTK2B/TNFRSF11A/GPR15LG/MADCAM1/IL16/JAML/ITGAL",23
"BP","GO:0046434","organophosphate catabolic process","17/494","253/18860",0.0671936758893281,2.56532940743467,4.11096084926248,0.000386758786374803,0.0442383800062237,0.0409389563658034,"SLC4A4/PDE9A/ENTPD5/PNPLA7/GPD1L/SMPD3/PGM1/ACAT1/ENTPD8/SMPD1/ENPP1/PLA2G10/PNLIPRP2/GDPD3/CBFA2T3/XDH/PRDX6",17
"BP","GO:0010038","response to metal ion","21/494","351/18860",0.0598290598290598,2.28416208173293,3.98288197689083,0.000407414388183848,0.045269558732771,0.0418932268631753,"MT1M/FABP4/MT1H/MT1G/BCL2/CAMK2D/CHP2/MT1F/HMGCS2/KCNMA1/STIM1/SLC13A2/MT1E/MT1X/SMPD3/SLC30A4/ITPKA/SLC25A23/SMPD1/MT2A/RASGRP2",21
"BP","GO:0002274","myeloid leukocyte activation","17/494","255/18860",0.0666666666666667,2.54520917678812,4.07434730635476,0.000423398864085862,0.0457388384008311,0.042327506324841,"CHGA/CD177/TLR3/MT1G/PTGDR/CCL5/SCNN1B/EDN2/VAMP2/DNASE1L3/CTSG/GPR15LG/IL16/PLA2G10/CD226/FCER2/CD2",17
"BP","GO:0050873","brown fat cell differentiation","7/494","53/18860",0.132075471698113,5.04239553891987,4.83317469739523,0.000440564845516536,0.046306937411184,0.0428532349024477,"VSTM2A/FABP4/PEX11A/ADRB2/PPARGC1A/PLAC8/MB",7
"CC","GO:0016324","apical plasma membrane","36/529","425/19944",0.0847058823529412,3.1935238518848,7.545055303168,9.60151437690519e-10,3.49495123319349e-07,3.19376688747583e-07,"CD36/SLC22A5/SLC26A2/ABCG2/SLC17A4/CA4/AQP8/MYO1A/MAL/KCNMA1/CYP4F12/PTH1R/ANK2/TRPM6/CDHR5/SLC13A2/FRMD1/SCNN1B/P2RY1/SLC36A1/NHERF4/IL6R/ADRB2/SLC23A1/CDHR2/CLIC5/NEDD4L/SLC9A2/AMN/PDZK1/PTPRH/SLC6A19/CLCA4/CA12/SLC22A4/NAALADL1",36
"CC","GO:0009897","external side of plasma membrane","33/529","393/19944",0.083969465648855,3.1657599676763,7.15774945222462,6.06244924500618e-09,1.10336576259112e-06,1.00828103232734e-06,"CD36/GFRA2/ABCG2/CXCL12/CD163L1/CA4/IL11RA/HHLA2/GFRA3/BTNL8/EFNA5/CD209/NCAM1/SCNN1B/CLEC10A/FOLR2/P2RX1/IL6R/BTNL3/LAG3/TNFRSF11A/ANPEP/CEACAM21/LY9/TCN2/TNFRSF13C/FCRLA/CD3E/MS4A2/CD226/FCER2/CD2/CCR10",33
"CC","GO:0031526","brush border membrane","12/529","59/19944",0.203389830508475,7.66806574605107,8.46676419623554,3.85622188507883e-08,4.67888255389565e-06,4.27567058135056e-06,"CD36/SLC22A5/ABCG2/SLC17A4/CA4/AQP8/TRPM6/CDHR5/CDHR2/AMN/PDZK1/SLC6A19",12
"CC","GO:0005903","brush border","15/529","109/19944",0.137614678899083,5.18825549331437,7.23743533725127,1.90605506751243e-07,1.73451011143631e-05,1.58503526666823e-05,"CD36/SLC22A5/ABCG2/SLC17A4/CA4/AQP8/MYO1A/SCIN/TRPM6/CDHR5/NHERF4/CDHR2/AMN/PDZK1/SLC6A19",15
