"ONTOLOGY","ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"BP","GO:0042274","ribosomal small subunit biogenesis","17/557","107/18860",0.158878504672897,5.37962046343059,7.92535594293593,1.53695437045521e-08,2.13137467765048e-06,1.77029508878526e-06,"NAT10/BYSL/RPP40/PNO1/UTP20/NOP14/RRS1/NOB1/DCAF13/NOP58/NOL6/WDR3/UTP4/WDR43/RIOK1/NPM1/PRKDC",17
"BP","GO:0033046","negative regulation of sister chromatid segregation","12/557","50/18860",0.24,8.12639138240574,8.80209522335322,1.70695226998139e-08,2.13137467765048e-06,1.77029508878526e-06,"TRIP13/BUB1/SKA3/NUF2/CENPF/CCNB1/SPDL1/BUB1B/MAD2L1/TTK/ZWILCH/FBXO5",12
"BP","GO:0033048","negative regulation of mitotic sister chromatid segregation","12/557","50/18860",0.24,8.12639138240574,8.80209522335322,1.70695226998139e-08,2.13137467765048e-06,1.77029508878526e-06,"TRIP13/BUB1/SKA3/NUF2/CENPF/CCNB1/SPDL1/BUB1B/MAD2L1/TTK/ZWILCH/FBXO5",12
"BP","GO:0045841","negative regulation of mitotic metaphase/anaphase transition","12/557","50/18860",0.24,8.12639138240574,8.80209522335322,1.70695226998139e-08,2.13137467765048e-06,1.77029508878526e-06,"TRIP13/BUB1/SKA3/NUF2/CENPF/CCNB1/SPDL1/BUB1B/MAD2L1/TTK/ZWILCH/FBXO5",12
"BP","GO:2000816","negative regulation of mitotic sister chromatid separation","12/557","50/18860",0.24,8.12639138240574,8.80209522335322,1.70695226998139e-08,2.13137467765048e-06,1.77029508878526e-06,"TRIP13/BUB1/SKA3/NUF2/CENPF/CCNB1/SPDL1/BUB1B/MAD2L1/TTK/ZWILCH/FBXO5",12
"BP","GO:1902099","regulation of metaphase/anaphase transition of cell cycle","16/557","95/18860",0.168421052631579,5.7027307946707,8.01610550820746,1.72736353884325e-08,2.13137467765048e-06,1.77029508878526e-06,"TRIP13/UBE2C/BUB1/SKA3/NUF2/CENPF/CDC6/CCNB1/SPDL1/DLGAP5/BUB1B/MAD2L1/TTK/ZWILCH/ACTL6A/FBXO5",16
"BP","GO:1901987","regulation of cell cycle phase transition","38/557","468/18860",0.0811965811965812,2.74931332381961,6.68500658497021,1.94754472335065e-08,2.33810639489827e-06,1.9420040555744e-06,"INHBA/TRIP13/ANLN/CDC25B/TICRR/KIF14/UBE2C/BUB1/SKA3/NUF2/CENPF/TIMELESS/CDC6/DTL/AURKA/CCNB1/SPDL1/DLGAP5/CDK2/BUB1B/GTPBP4/MAD2L1/TTK/RFWD3/DBF4/EZH2/TFAP4/ZWILCH/FAM83D/MTBP/TTI1/ACTL6A/TFDP1/NPM1/FBXO5/CCNE1/PRKDC/PROX1",38
"BP","GO:0007091","metaphase/anaphase transition of mitotic cell cycle","16/557","96/18860",0.166666666666667,5.64332734889288,7.95660859065552,2.01708698380092e-08,2.35786852159044e-06,1.95841824881502e-06,"TRIP13/UBE2C/BUB1/SKA3/NUF2/CENPF/CDC6/CCNB1/SPDL1/DLGAP5/BUB1B/MAD2L1/TTK/ZWILCH/ACTL6A/FBXO5",16
"BP","GO:0050000","chromosome localization","18/557","124/18860",0.145161290322581,4.91515607806799,7.63039941218403,2.502625355818e-08,2.85042611039578e-06,2.36753086967398e-06,"KIF14/ECT2/KIFC1/SKA3/NUF2/NEK2/CENPF/RACGAP1/CCNB1/SPDL1/DLGAP5/KNSTRN/TTK/RRS1/SGO1/ZWILCH/FAM83D/CENPQ",18
"BP","GO:1901990","regulation of mitotic cell cycle phase transition","32/557","357/18860",0.0896358543417367,3.03506680948861,6.77200847488637,2.68276983558549e-08,2.90814505353838e-06,2.41547155445675e-06,"INHBA/TRIP13/ANLN/CDC25B/TICRR/KIF14/UBE2C/BUB1/SKA3/NUF2/CENPF/CDC6/DTL/AURKA/CCNB1/SPDL1/DLGAP5/CDK2/BUB1B/GTPBP4/MAD2L1/TTK/RFWD3/EZH2/TFAP4/ZWILCH/MTBP/ACTL6A/TFDP1/FBXO5/CCNE1/PRKDC",32
"BP","GO:1902100","negative regulation of metaphase/anaphase transition of cell cycle","12/557","52/18860",0.230769230769231,7.81383786769783,8.58317460327514,2.74970941577244e-08,2.90814505353838e-06,2.41547155445675e-06,"TRIP13/BUB1/SKA3/NUF2/CENPF/CCNB1/SPDL1/BUB1B/MAD2L1/TTK/ZWILCH/FBXO5",12
"BP","GO:1905819","negative regulation of chromosome separation","12/557","52/18860",0.230769230769231,7.81383786769783,8.58317460327514,2.74970941577244e-08,2.90814505353838e-06,2.41547155445675e-06,"TRIP13/BUB1/SKA3/NUF2/CENPF/CCNB1/SPDL1/BUB1B/MAD2L1/TTK/ZWILCH/FBXO5",12
"BP","GO:0044784","metaphase/anaphase transition of cell cycle","16/557","99/18860",0.161616161616162,5.47231742922946,7.78301763009643,3.17296188123049e-08,3.24838296732369e-06,2.69806921976102e-06,"TRIP13/UBE2C/BUB1/SKA3/NUF2/CENPF/CDC6/CCNB1/SPDL1/DLGAP5/BUB1B/MAD2L1/TTK/ZWILCH/ACTL6A/FBXO5",16
"BP","GO:1902850","microtubule cytoskeleton organization involved in mitosis","21/557","170/18860",0.123529411764706,4.18270144682649,7.27179286349883,3.21766885552099e-08,3.24838296732369e-06,2.69806921976102e-06,"TPX2/UHRF1/KIFC1/KIF23/NUF2/NEK2/SAPCD2/RACGAP1/CKAP5/AURKA/CCNB1/SPDL1/DLGAP5/KIF4A/RAN/MAD2L1/TTK/INTS13/MZT1/RAE1/BORA",21
"BP","GO:0051985","negative regulation of chromosome segregation","12/557","53/18860",0.226415094339623,7.66640696453372,8.47804628145695,3.46010711104877e-08,3.41551017495081e-06,2.83688314016981e-06,"TRIP13/BUB1/SKA3/NUF2/CENPF/CCNB1/SPDL1/BUB1B/MAD2L1/TTK/ZWILCH/FBXO5",12
"BP","GO:0034504","protein localization to nucleus","31/557","345/18860",0.0898550724637681,3.0424895272292,6.67933638107388,4.19601213208512e-08,4.0518882371135e-06,3.36545137825134e-06,"COL1A1/TRIM29/SOX9/ECT2/KPNA2/MMP12/CCT6A/DKC1/BYSL/CSE1L/MSX1/HYAL2/RAN/CCT3/SHH/INTS13/RRS1/IPO7/CCT5/NUP107/LMNB2/NUP58/NUP93/POLR1A/CCT2/IPO5/FERMT1/NPM1/RPF2/CCT8/STK3",31
"BP","GO:0030490","maturation of SSU-rRNA","12/557","54/18860",0.222222222222222,7.52443646519051,8.37562950920414,4.3305833821564e-08,4.0928619964976e-06,3.39948370760542e-06,"NAT10/BYSL/RPP40/UTP20/NOP14/RRS1/NOB1/DCAF13/WDR3/UTP4/WDR43/RIOK1",12
"BP","GO:0140694","membraneless organelle assembly","36/557","446/18860",0.0807174887892377,2.73309127210956,6.46160763574966,5.39037893950981e-08,4.95068380569563e-06,4.11198055379587e-06,"ANLN/TPX2/UHRF1/KIFC1/KIF23/SKA3/OGFOD1/NEK2/CENPF/ASPM/DIAPH3/RACGAP1/AURKA/DLGAP5/SQLE/CENPW/CDK2/SH3PXD2B/KIF4A/BRIX1/RRS1/CEP72/WDR90/FSCN1/MZT1/DCAF13/NEBL/YTHDF1/MTERF3/NPM1/FBXO5/RPF2/PRKDC/HAUS6/AGO2/PROX1",36
"BP","GO:0045787","positive regulation of cell cycle","31/557","349/18860",0.0888252148997135,3.00761858708904,6.6039650912945,5.4611325186647e-08,4.95068380569563e-06,4.11198055379587e-06,"CDC25B/EREG/KIF14/UBE2C/ECT2/BUB1/KIF23/SKA3/WNT5A/IL1B/RACGAP1/CDC6/RAD51AP1/DTL/AURKA/CCNB1/DLGAP5/MSX1/NCAPG2/MAD2L1/NCAPH/DBF4/EZH2/FAM83D/MTBP/LEF1/TFDP1/NPM1/FBXO5/CCNE1/PROX1",31
"BP","GO:0072001","renal system development","30/557","334/18860",0.0898203592814371,3.04131414012191,6.56625939891475,7.0099401714788e-08,6.22763084834177e-06,5.17259795811225e-06,"KIF26B/SOX9/STRA6/SULF1/COL4A1/WNT5A/PCSK9/NOTCH3/CENPF/PTK7/LIF/AMPD2/EDNRA/AGT/PODXL/HYAL2/TACSTD2/SHH/ADAMTS6/LGR5/MYC/NUP107/RPGRIP1L/EZH2/GPR4/HEYL/CTSH/ODC1/PROX1/ANGPT2",30
"BP","GO:2001252","positive regulation of chromosome organization","16/557","105/18860",0.152380952380952,5.15961357613063,7.45615435833954,7.46191453446144e-08,6.49918124746622e-06,5.39814457033794e-06,"BUB1/SKA3/NEK2/RUVBL1/CCT6A/DKC1/NCAPG2/CDK2/CCT3/NCAPH/GNL3/MYC/CCT5/CCT2/ACTL6A/CCT8",16
"BP","GO:0006270","DNA replication initiation","10/557","37/18860",0.27027027027027,9.15134164685332,8.65787527288803,7.90949565667253e-08,6.7565345590268e-06,5.61189924628284e-06,"TICRR/ORC6/MCM2/CDC6/MCM10/MCM6/CDK2/MCM3/MCM4/CCNE1",10
"BP","GO:0033047","regulation of mitotic sister chromatid segregation","12/557","57/18860",0.210526315789474,7.12841349333837,8.08346761852343,8.23731306870678e-08,6.90380087758406e-06,5.7342169425655e-06,"TRIP13/BUB1/SKA3/NUF2/CENPF/CCNB1/SPDL1/BUB1B/MAD2L1/TTK/ZWILCH/FBXO5",12
"BP","GO:0051983","regulation of chromosome segregation","18/557","134/18860",0.134328358208955,4.54835338567486,7.19088830505597,8.51011524992575e-08,7.00035776669818e-06,5.8144159748518e-06,"TRIP13/UBE2C/BUB1/SKA3/NUF2/CENPF/CDC6/CCNB1/SPDL1/DLGAP5/NCAPG2/BUB1B/MAD2L1/TTK/NCAPH/ZWILCH/ACTL6A/FBXO5",18
"BP","GO:0033045","regulation of sister chromatid segregation","16/557","107/18860",0.149532710280374,5.06317220087585,7.35271154618712,9.78575184434576e-08,7.90332903501525e-06,6.56441343816879e-06,"TRIP13/UBE2C/BUB1/SKA3/NUF2/CENPF/CDC6/CCNB1/SPDL1/DLGAP5/BUB1B/MAD2L1/TTK/ZWILCH/ACTL6A/FBXO5",16
"BP","GO:0007094","mitotic spindle assembly checkpoint signaling","11/557","48/18860",0.229166666666667,7.75957510472771,8.17990612167177,1.13322907776834e-07,8.67897166111549e-06,7.20865320794564e-06,"TRIP13/BUB1/SKA3/NUF2/CENPF/CCNB1/SPDL1/BUB1B/MAD2L1/TTK/ZWILCH",11
"BP","GO:0071173","spindle assembly checkpoint signaling","11/557","48/18860",0.229166666666667,7.75957510472771,8.17990612167177,1.13322907776834e-07,8.67897166111549e-06,7.20865320794564e-06,"TRIP13/BUB1/SKA3/NUF2/CENPF/CCNB1/SPDL1/BUB1B/MAD2L1/TTK/ZWILCH",11
"BP","GO:0071174","mitotic spindle checkpoint signaling","11/557","48/18860",0.229166666666667,7.75957510472771,8.17990612167177,1.13322907776834e-07,8.67897166111549e-06,7.20865320794564e-06,"TRIP13/BUB1/SKA3/NUF2/CENPF/CCNB1/SPDL1/BUB1B/MAD2L1/TTK/ZWILCH",11
"BP","GO:0007052","mitotic spindle organization","18/557","137/18860",0.131386861313869,4.4487544064265,7.06741544545716,1.20030718230745e-07,9.03688898950796e-06,7.50593518998683e-06,"TPX2/UHRF1/KIFC1/KIF23/NUF2/NEK2/RACGAP1/CKAP5/AURKA/CCNB1/DLGAP5/KIF4A/RAN/TTK/INTS13/MZT1/RAE1/BORA",18
"BP","GO:0031577","spindle checkpoint signaling","11/557","49/18860",0.224489795918367,7.60121642912102,8.07126967654126,1.42269120183707e-07,1.05326571976004e-05,8.7483029165595e-06,"TRIP13/BUB1/SKA3/NUF2/CENPF/CCNB1/SPDL1/BUB1B/MAD2L1/TTK/ZWILCH",11
"BP","GO:0006261","DNA-templated DNA replication","20/557","171/18860",0.116959064327485,3.96022971852132,6.78353742681636,1.70111312505673e-07,1.23874500024623e-05,1.02888723094458e-05,"TICRR/ORC6/GINS1/TWNK/TIMELESS/MCM2/CDC6/MCM10/MCM6/CDK2/RFWD3/MCM3/DBF4/MCM4/RFC3/FBXO5/CCNE1/PRKDC/SSBP1/POLB",20
"BP","GO:0007292","female gamete generation","20/557","176/18860",0.113636363636364,3.84772319242696,6.6213259084125,2.73141669337915e-07,1.95692789548229e-05,1.62540161465092e-05,"INHBA/TRIP13/CDC25B/EREG/SKA3/ASPM/AURKA/CCNB1/EDNRA/TOP2A/TTK/NCAPH/LGR5/FOSL1/DCAF13/TNFAIP6/WDR77/PABPC1L/FBXO5/INHBB",20
"BP","GO:1901991","negative regulation of mitotic cell cycle phase transition","21/557","193/18860",0.10880829015544,3.68424479772281,6.5386681830867,2.88350772227243e-07,2.00797108961225e-05,1.66779749972534e-05,"INHBA/TRIP13/TICRR/BUB1/SKA3/NUF2/CENPF/CDC6/DTL/CCNB1/SPDL1/CDK2/BUB1B/GTPBP4/MAD2L1/TTK/RFWD3/EZH2/ZWILCH/FBXO5/PRKDC",21
"BP","GO:0010948","negative regulation of cell cycle process","28/557","318/18860",0.0880503144654088,2.98138048620756,6.21625671100994,2.89306955729816e-07,2.00797108961225e-05,1.66779749972534e-05,"INHBA/TRIP13/TICRR/BUB1/SKA3/NUF2/NEK2/CENPF/TIMELESS/LIF/CDC6/DTL/CCNB1/SPDL1/CDK2/BUB1B/GTPBP4/MAD2L1/TTK/RFWD3/EZH2/ZWILCH/MTBP/TTI1/NPM1/FBXO5/PRKDC/PROX1",28
"BP","GO:0007143","female meiotic nuclear division","10/557","43/18860",0.232558139534884,7.87441025426913,7.87263777835764,3.71183377410374e-07,2.49817660978315e-05,2.07495651965448e-05,"TRIP13/CDC25B/EREG/SKA3/AURKA/TOP2A/TTK/NCAPH/DCAF13/FBXO5",10
"BP","GO:0090329","regulation of DNA-templated DNA replication","10/557","43/18860",0.232558139534884,7.87441025426913,7.87263777835764,3.71183377410374e-07,2.49817660978315e-05,2.07495651965448e-05,"TICRR/TIMELESS/MCM2/MCM6/CDK2/MCM3/DBF4/MCM4/FBXO5/SSBP1",10
"BP","GO:0001822","kidney development","28/557","323/18860",0.086687306501548,2.93522908549227,6.11983491181066,3.97867968614232e-07,2.63780524863346e-05,2.19093044775001e-05,"KIF26B/SOX9/STRA6/SULF1/WNT5A/PCSK9/NOTCH3/CENPF/PTK7/LIF/AMPD2/EDNRA/AGT/PODXL/HYAL2/TACSTD2/SHH/ADAMTS6/MYC/NUP107/RPGRIP1L/EZH2/GPR4/HEYL/CTSH/ODC1/PROX1/ANGPT2",28
"BP","GO:1903405","protein localization to nuclear body","6/557","12/18860",0.5,16.9299820466786,9.62939630532716,5.13028782599671e-07,3.25553407472534e-05,2.70400884663435e-05,"CCT6A/DKC1/CCT3/CCT5/CCT2/CCT8",6
"BP","GO:1904867","protein localization to Cajal body","6/557","12/18860",0.5,16.9299820466786,9.62939630532716,5.13028782599671e-07,3.25553407472534e-05,2.70400884663435e-05,"CCT6A/DKC1/CCT3/CCT5/CCT2/CCT8",6
"BP","GO:1904872","regulation of telomerase RNA localization to Cajal body","6/557","12/18860",0.5,16.9299820466786,9.62939630532716,5.13028782599671e-07,3.25553407472534e-05,2.70400884663435e-05,"CCT6A/DKC1/CCT3/CCT5/CCT2/CCT8",6
"BP","GO:0007093","mitotic cell cycle checkpoint signaling","17/557","136/18860",0.125,4.23249551166966,6.59984682961861,5.53779118201933e-07,3.46462935641266e-05,2.87768096263569e-05,"TRIP13/TICRR/BUB1/SKA3/NUF2/CENPF/CDC6/DTL/CCNB1/SPDL1/CDK2/BUB1B/MAD2L1/TTK/RFWD3/ZWILCH/PRKDC",17
"BP","GO:0090670","RNA localization to Cajal body","7/557","19/18860",0.368421052631579,12.4747236133422,8.72956991034672,6.98377219690203e-07,4.13625547981851e-05,3.43552583159883e-05,"RUVBL1/CCT6A/DKC1/CCT3/CCT5/CCT2/CCT8",7
"BP","GO:0090671","telomerase RNA localization to Cajal body","7/557","19/18860",0.368421052631579,12.4747236133422,8.72956991034672,6.98377219690203e-07,4.13625547981851e-05,3.43552583159883e-05,"RUVBL1/CCT6A/DKC1/CCT3/CCT5/CCT2/CCT8",7
"BP","GO:0090672","telomerase RNA localization","7/557","19/18860",0.368421052631579,12.4747236133422,8.72956991034672,6.98377219690203e-07,4.13625547981851e-05,3.43552583159883e-05,"RUVBL1/CCT6A/DKC1/CCT3/CCT5/CCT2/CCT8",7
"BP","GO:0090685","RNA localization to nucleus","7/557","19/18860",0.368421052631579,12.4747236133422,8.72956991034672,6.98377219690203e-07,4.13625547981851e-05,3.43552583159883e-05,"RUVBL1/CCT6A/DKC1/CCT3/CCT5/CCT2/CCT8",7
"BP","GO:0000075","cell cycle checkpoint signaling","20/557","187/18860",0.106951871657754,3.62138653404891,6.28449820894221,7.27493983624566e-07,4.25201088850043e-05,3.53167093158463e-05,"TRIP13/TICRR/BUB1/SKA3/NUF2/CENPF/TIMELESS/CDC6/DTL/CCNB1/SPDL1/CDK2/BUB1B/MAD2L1/TTK/RFWD3/ZWILCH/TTI1/PRKDC/PROX1",20
"BP","GO:0051321","meiotic cell cycle","26/557","299/18860",0.0869565217391304,2.9443447037702,5.91199364066274,9.744102853568e-07,5.62120842539598e-05,4.66891052655583e-05,"TRIP13/CDC25B/XRCC2/EREG/SKA3/WNT5A/CKS2/NUF2/NEK2/ASPM/LIF/RAD51AP1/AURKA/MSX1/EDNRA/TOP2A/FIGNL1/CDK2/TTK/NCAPH/SGO1/DCAF13/PRR19/SGO2/FBXO5/CCNE1",26
"BP","GO:0009994","oocyte differentiation","12/557","71/18860",0.169014084507042,5.7228108326801,6.95510482380407,1.02357518237022e-06,5.82912943601089e-05,4.84160730662295e-05,"TRIP13/CDC25B/EREG/AURKA/CCNB1/EDNRA/LGR5/DCAF13/WDR77/PABPC1L/FBXO5/INHBB",12
"BP","GO:0045786","negative regulation of cell cycle","31/557","399/18860",0.0776942355889724,2.63072402730345,5.74334751205357,1.04255271703918e-06,5.86204958112408e-05,4.86895039736484e-05,"INHBA/TRIP13/TICRR/BUB1/SKA3/NUF2/NEK2/CENPF/TIMELESS/LIF/CDC6/DTL/CCNB1/SPDL1/CDK2/BUB1B/GTPBP4/MAD2L1/TTK/RFWD3/IPO7/EZH2/TFAP4/ZWILCH/MTBP/TTI1/IPO5/NPM1/FBXO5/PRKDC/PROX1",31
"BP","GO:0001649","osteoblast differentiation","24/557","265/18860",0.0905660377358491,3.06656278581349,5.91015999707117,1.23884876283482e-06,6.87870775564034e-05,5.7133748864948e-05,"CTHRC1/COL1A1/CCN4/SOX9/TWIST1/CBFB/VCAN/CEBPB/DDX21/SNAI1/FIGNL1/GTPBP4/IARS1/SPP1/PRMT3/SHH/IPO7/TNFAIP6/IFITM1/FASN/LEF1/FBXO5/SND1/SYNCRIP",24
"BP","GO:1990173","protein localization to nucleoplasm","6/557","14/18860",0.428571428571429,14.5114131828674,8.82228305207561,1.58511993183486e-06,8.6927194286549e-05,7.22007194422508e-05,"CCT6A/DKC1/CCT3/CCT5/CCT2/CCT8",6
"BP","GO:0048732","gland development","33/557","454/18860",0.0726872246696035,2.46118681735857,5.49768371462876,2.04358746630683e-06,0.000110702628357743,9.19483192478232e-05,"CLDN1/PLXNA1/APLN/SOX9/STRA6/IQGAP3/SLC7A5/SULF1/WNT5A/CAD/PCSK9/PDX1/SERPINB5/AURKA/TG/MSX1/CEBPB/EDNRA/SHH/RPGRIP1L/WDR77/EZH2/PNPT1/MET/SERPINE2/FASN/SLC29A1/LEF1/CRIPTO/ITGA2/PROX1/POLB/INHBB",33
"BP","GO:1901988","negative regulation of cell cycle phase transition","24/557","274/18860",0.0875912408759124,2.965836270951,5.7181487243276,2.23621291287611e-06,0.000119677804325249,9.9402996317448e-05,"INHBA/TRIP13/TICRR/BUB1/SKA3/NUF2/CENPF/TIMELESS/CDC6/DTL/CCNB1/SPDL1/CDK2/BUB1B/GTPBP4/MAD2L1/TTK/RFWD3/EZH2/ZWILCH/TTI1/FBXO5/PRKDC/PROX1",24
"BP","GO:0140013","meiotic nuclear division","20/557","203/18860",0.0985221674876847,3.33595705353274,5.83737716936956,2.64231684727749e-06,0.000139728231376269,0.000116056648492576,"TRIP13/CDC25B/EREG/SKA3/WNT5A/CKS2/NUF2/ASPM/LIF/RAD51AP1/AURKA/MSX1/TOP2A/FIGNL1/TTK/NCAPH/SGO1/DCAF13/FBXO5/CCNE1",20
"BP","GO:2000241","regulation of reproductive process","20/557","206/18860",0.0970873786407767,3.28737515469488,5.75851909769376,3.31195551681443e-06,0.000173078898890467,0.000143757326147797,"INHBA/TRIP13/CDC25B/SOX9/SULF1/WNT5A/ASPM/LIF/RAD51AP1/AURKA/MSX1/SNAI1/TTK/SHH/INTS13/WDR77/FBXO5/STK3/AGO2/INHBB",20
"BP","GO:0045930","negative regulation of mitotic cell cycle","22/557","244/18860",0.0901639344262295,3.05294758218795,5.63060908479394,3.68384682727768e-06,0.000190274972171715,0.000158040185184924,"INHBA/TRIP13/TICRR/BUB1/SKA3/NUF2/CENPF/CDC6/DTL/CCNB1/SPDL1/CDK2/BUB1B/GTPBP4/MAD2L1/TTK/RFWD3/EZH2/ZWILCH/MTBP/FBXO5/PRKDC",22
"BP","GO:0006403","RNA localization","20/557","208/18860",0.0961538461538462,3.25576577820743,5.70674879577996,3.84021817281297e-06,0.00019584237860744,0.000162664408402824,"CKAP5/RUVBL1/CCT6A/DKC1/XPO5/RAN/XPOT/CCT3/CCT5/RAE1/NOP58/NOL6/NUP107/SSB/NUP58/NUP93/PNPT1/CCT2/NUP205/CCT8",20
"BP","GO:0048599","oocyte development","11/557","67/18860",0.164179104477612,5.55909858249149,6.5214492000333,3.87981299357378e-06,0.00019584237860744,0.000162664408402824,"TRIP13/CDC25B/EREG/AURKA/CCNB1/EDNRA/DCAF13/WDR77/PABPC1L/FBXO5/INHBB",11
"BP","GO:0030174","regulation of DNA-templated DNA replication initiation","6/557","16/18860",0.375,12.697486535009,8.16566926148693,4.01874606048657e-06,0.000200576067423386,0.000166596155434718,"TICRR/MCM2/MCM6/CDK2/MCM3/MCM4",6
"BP","GO:1903046","meiotic cell cycle process","21/557","227/18860",0.092511013215859,3.13241958572909,5.63858312619783,4.0813868341076e-06,0.000201439114634511,0.000167312992439148,"TRIP13/CDC25B/EREG/SKA3/WNT5A/CKS2/NUF2/ASPM/LIF/RAD51AP1/AURKA/MSX1/EDNRA/TOP2A/FIGNL1/TTK/NCAPH/SGO1/DCAF13/FBXO5/CCNE1",21
"BP","GO:1900180","regulation of protein localization to nucleus","17/557","158/18860",0.107594936708861,3.64316069358907,5.82014590951642,4.5238443376259e-06,0.00022082325876631,0.000183413237748742,"TRIM29/ECT2/CCT6A/BYSL/HYAL2/RAN/CCT3/SHH/IPO7/CCT5/NUP58/POLR1A/CCT2/IPO5/FERMT1/NPM1/CCT8",17
"BP","GO:1904869","regulation of protein localization to Cajal body","5/557","10/18860",0.5,16.9299820466786,8.78992960626793,4.91835211660177e-06,0.000234917420451022,0.000195119684987993,"CCT6A/CCT3/CCT5/CCT2/CCT8",5
"BP","GO:1904871","positive regulation of protein localization to Cajal body","5/557","10/18860",0.5,16.9299820466786,8.78992960626793,4.91835211660177e-06,0.000234917420451022,0.000195119684987993,"CCT6A/CCT3/CCT5/CCT2/CCT8",5
"BP","GO:2001251","negative regulation of chromosome organization","13/557","97/18860",0.134020618556701,4.53793333209943,6.09410819949256,5.44995245642619e-06,0.00025752371240175,0.000213896208907352,"TRIP13/BUB1/SKA3/NUF2/CENPF/NAT10/CCNB1/SPDL1/BUB1B/MAD2L1/TTK/ZWILCH/FBXO5",13
"BP","GO:0000724","double-strand break repair via homologous recombination","19/557","195/18860",0.0974358974358974,3.29917598858353,5.62990817924956,5.50759853177989e-06,0.00025752371240175,0.000213896208907352,"XRCC2/UHRF1/PARPBP/TIMELESS/RUVBL1/MCM2/RAD51AP1/MCM6/FIGNL1/RFWD3/PALB2/MCM3/CGAS/PSMD14/MCM4/SKP2/MORF4L2/ACTL6A/PRKDC",19
"BP","GO:0046697","decidualization","7/557","25/18860",0.28,9.48078994614004,7.4020035100892,5.70999878466975e-06,0.00026420640209899,0.000219446773467845,"STC2/LIF/CYP27B1/STC1/SPP1/DCAF13/PTGS2",7
"BP","GO:0000463","maturation of LSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)","6/557","17/18860",0.352941176470588,11.9505755623614,7.87974513782056,6.05599114515865e-06,0.000274497068028517,0.00022799408124362,"GTPBP4/URB1/WDR12/PAK1IP1/RPL7L1/RPF2",6
"BP","GO:0046112","nucleobase biosynthetic process","6/557","17/18860",0.352941176470588,11.9505755623614,7.87974513782056,6.05599114515865e-06,0.000274497068028517,0.00022799408124362,"CAD/CTPS1/GART/PPAT/PAICS/GMPS",6
"BP","GO:0000462","maturation of SSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)","8/557","35/18860",0.228571428571429,7.73942036419595,6.96169293509005,6.40652003651601e-06,0.000287452141436405,0.000238754414970639,"BYSL/RPP40/UTP20/NOP14/RRS1/DCAF13/UTP4/WDR43",8
"BP","GO:0022617","extracellular matrix disassembly","11/557","72/18860",0.152777777777778,5.17305006981847,6.18878443805771,7.98633520843156e-06,0.00035475300995853,0.000294653735847922,"MMP7/MMP3/MMP11/MMP1/FAP/PDPN/MMP12/SH3PXD2B/FSCN1/CTSV/ADAMTS4",11
"BP","GO:0000725","recombinational repair","19/557","201/18860",0.0945273631840796,3.20069312325268,5.47191220568728,8.55089446892391e-06,0.000376070031989703,0.000312359407124318,"XRCC2/UHRF1/PARPBP/TIMELESS/RUVBL1/MCM2/RAD51AP1/MCM6/FIGNL1/RFWD3/PALB2/MCM3/CGAS/PSMD14/MCM4/SKP2/MORF4L2/ACTL6A/PRKDC",19
"BP","GO:1901329","regulation of odontoblast differentiation","5/557","11/18860",0.454545454545455,15.3908927697078,8.32847929698781,8.79773857558243e-06,0.000383132889732717,0.000318225734854659,"MSX1/CEBPB/SERPINE1/IPO7/LEF1",5
"BP","GO:0048477","oogenesis","14/557","118/18860",0.11864406779661,4.01728387548307,5.7355490311943,1.01600232560999e-05,0.000438163333044618,0.000363933382857742,"TRIP13/CDC25B/EREG/ASPM/AURKA/CCNB1/EDNRA/LGR5/DCAF13/TNFAIP6/WDR77/PABPC1L/FBXO5/INHBB",14
"BP","GO:0032206","positive regulation of telomere maintenance","11/557","74/18860",0.148648648648649,5.03323790576932,6.06426720526939,1.04721534744411e-05,0.000447281785898726,0.000371507064047734,"NEK2/RUVBL1/CCT6A/DKC1/CCT3/GNL3/MYC/CCT5/CCT2/ACTL6A/CCT8",11
"BP","GO:0001556","oocyte maturation","8/557","38/18860",0.210526315789474,7.12841349333837,6.59679156086443,1.23128445265811e-05,0.000520891956067365,0.00043264681770092,"TRIP13/CDC25B/EREG/AURKA/CCNB1/EDNRA/PABPC1L/FBXO5",8
"BP","GO:0051054","positive regulation of DNA metabolic process","23/557","283/18860",0.0812720848056537,2.75186987331172,5.1800393562162,1.24859293762706e-05,0.000523231115937679,0.000434589696760958,"CBX8/EREG/NEK2/TIMELESS/RUVBL1/CCT6A/DKC1/DSCC1/RAD51AP1/CDK2/CCT3/GNL3/MYC/CCT5/DBF4/CCT2/SKP2/MORF4L2/RFC3/ACTL6A/CCT8/PRKDC/SSBP1",23
"BP","GO:0009168","purine ribonucleoside monophosphate biosynthetic process","6/557","19/18860",0.315789473684211,10.6926202400076,7.37380775787969,1.26235327582166e-05,0.000524053574878486,0.000435272821618781,"AMPD2/GART/IMPDH1/PPAT/PAICS/GMPS",6
