"ONTOLOGY","ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"MF","GO:0008146","sulfotransferase activity","5/266","53/18662",0.0943396226415094,6.61866931479643,4.92556964022807,0.000930202913551862,0.0257356139416015,0.0219767238055528,"WSCD1/SULT1A2/SULT1B1/SULT1A1/CHST5",5
"MF","GO:0015106","bicarbonate transmembrane transporter activity","4/266","32/18662",0.125,8.76973684210526,5.28958311634441,0.00105987672980982,0.0263909305722645,0.0225363262549036,"BEST4/SLC4A4/SLC26A2/BEST2",4
"MF","GO:0033764","steroid dehydrogenase activity, acting on the CH-OH group of donors, NAD or NADP as acceptor","4/266","32/18662",0.125,8.76973684210526,5.28958311634441,0.00105987672980982,0.0263909305722645,0.0225363262549036,"RDH5/DHRS11/HSD11B2/HSD17B2",4
"MF","GO:0015293","symporter activity","8/266","146/18662",0.0547945205479452,3.84426820475847,4.14877576597221,0.00118962523479007,0.0282111127107359,0.0240906563837187,"SLC4A4/SLC22A5/SLC17A4/SLC13A2/SLC36A1/SLC23A1/SLC6A19/SLC16A9",8
"MF","GO:0005319","lipid transporter activity","9/266","184/18662",0.0489130434782609,3.43163615560641,3.98590181633592,0.00132922485497469,0.0300888171716997,0.0256941072444867,"CD36/SLC51B/FABP4/ABCA8/ABCG2/ABCA9/CIDEC/ABCA10/FABP2",9
"MF","GO:0005324","long-chain fatty acid transmembrane transporter activity","3/266","16/18662",0.1875,13.1546052631579,5.84863588788927,0.00139751988642248,0.0302593436277562,0.0258397269617703,"CD36/FABP4/FABP2",3
"MF","GO:1901681","sulfur compound binding","11/266","266/18662",0.0413533834586466,2.901266323704,3.75550762394997,0.00157822652486276,0.0327482003909023,0.0279650664931823,"SFRP1/CLEC3B/TNXB/GFRA2/AOC1/GREM2/PTN/SULT1A1/P2RX1/CTSG/FGFR2",11
"MF","GO:0016229","steroid dehydrogenase activity","4/266","36/18662",0.111111111111111,7.7953216374269,4.90736140559668,0.00166043756481163,0.0330759162910477,0.0282449168919536,"RDH5/DHRS11/HSD11B2/HSD17B2",4
"MF","GO:0038024","cargo receptor activity","5/266","65/18662",0.0769230769230769,5.39676113360324,4.26987025894278,0.00233153182681569,0.0402356855609516,0.0343589451841565,"CD36/SCARA5/APOBR/LYVE1/FOLR2",5
"MF","GO:0005229","intracellularly calcium-gated chloride channel activity","3/266","19/18662",0.157894736842105,11.0775623268698,5.28470765819612,0.00234304193025622,0.0402356855609516,0.0343589451841565,"BEST4/ANO5/CLCA4",3
"MF","GO:0015245","fatty acid transmembrane transporter activity","3/266","19/18662",0.157894736842105,11.0775623268698,5.28470765819612,0.00234304193025622,0.0402356855609516,0.0343589451841565,"CD36/FABP4/FABP2",3
"MF","GO:0141147","intracellularly calcium-gated channel activity","3/266","19/18662",0.157894736842105,11.0775623268698,5.28470765819612,0.00234304193025622,0.0402356855609516,0.0343589451841565,"BEST4/ANO5/CLCA4",3
"MF","GO:0071855","neuropeptide receptor binding","4/266","40/18662",0.1,7.01578947368421,4.57990045097426,0.00246400041114728,0.0409024068250449,0.0349282865299474,"PYY/EDN3/EDN2/UCN3",4
"MF","GO:0004745","all-trans-retinol dehydrogenase (NAD+) activity","3/266","20/18662",0.15,10.5236842105263,5.12413197597108,0.00272769849077152,0.043819156400136,0.0374190217409743,"RDH5/ADH1B/ADH1C",3
"MF","GO:0008201","heparin binding","8/266","170/18662",0.0470588235294118,3.3015479876161,3.62492584823913,0.00309053151442116,0.0480963966931793,0.0410715372311233,"SFRP1/CLEC3B/TNXB/AOC1/GREM2/PTN/CTSG/FGFR2",8
