"ONTOLOGY","ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"BP","GO:1903046","meiotic cell cycle process","12/232","227/18860",0.052863436123348,4.29743278140665,5.5778611075646,2.56917773503934e-05,0.00236693691951121,0.00191767848637236,"TRIP13/CDC25B/EREG/SKA3/WNT5A/CKS2/NUF2/AURKA/MSX1/EDNRA/TOP2A/DCAF13",12
"BP","GO:0009994","oocyte differentiation","7/232","71/18860",0.0985915492957746,8.0148130160272,6.60866364214605,2.65242120145756e-05,0.00236693691951121,0.00191767848637236,"TRIP13/CDC25B/EREG/AURKA/EDNRA/LGR5/DCAF13",7
"BP","GO:0030199","collagen fibril organization","7/232","71/18860",0.0985915492957746,8.0148130160272,6.60866364214605,2.65242120145756e-05,0.00236693691951121,0.00191767848637236,"MMP11/COL1A1/ADAMTS12/COL12A1/FKBP10/LOXL2/SERPINH1",7
"BP","GO:0022617","extracellular matrix disassembly","7/232","72/18860",0.0972222222222222,7.90349616858238,6.54960740937153,2.90764390887919e-05,0.00252815910128444,0.00204829975767198,"MMP7/MMP3/MMP11/MMP1/FAP/PDPN/MMP12",7
"BP","GO:0000910","cytokinesis","11/232","195/18860",0.0564102564102564,4.58576480990274,5.61701155693164,3.08959506481783e-05,0.00261920421619932,0.00212206397873014,"ANLN/CDC25B/KIF20A/KIF14/IQGAP3/CEP55/ECT2/CKAP2/CDC6/AURKA/KIF4A",11
"BP","GO:0048705","skeletal system morphogenesis","12/232","232/18860",0.0517241379310345,4.20481569560048,5.48130722525113,3.18255438625205e-05,0.00263220534726359,0.00213259741928571,"COL1A1/MDFI/SOX9/TWIST1/SFRP4/MTHFD1L/SERPINH1/MSX1/STC1/MYC/PRRX1/ATG9B",12
"BP","GO:0060349","bone morphogenesis","8/232","100/18860",0.08,6.50344827586207,6.15798575828096,3.26981353856554e-05,0.00263998516887518,0.00213890058537746,"COL1A1/SOX9/TWIST1/SFRP4/SERPINH1/MSX1/STC1/ATG9B",8
"BP","GO:0061138","morphogenesis of a branching epithelium","11/232","199/18860",0.0552763819095477,4.49358863281927,5.5290568535964,3.72242588287044e-05,0.00282080848424215,0.00228540258078567,"SOX9/SULF1/COL4A1/WNT5A/EDNRA/AGT/TACSTD2/CELSR1/MYC/MET/LEF1",11
"BP","GO:0030858","positive regulation of epithelial cell differentiation","7/232","75/18860",0.0933333333333333,7.58735632183908,6.37905572365096,3.79727574388063e-05,0.00282080848424215,0.00228540258078567,"ETV4/SOX9/SFRP4/CYP27B1/SERPINE1/PKP1/LEF1",7
"BP","GO:1902893","regulation of miRNA transcription","7/232","75/18860",0.0933333333333333,7.58735632183908,6.37905572365096,3.79727574388063e-05,0.00282080848424215,0.00228540258078567,"APLN/SOX9/TWIST1/NOTCH3/AGT/MYC/FOSL1",7
